word,replacedWord
"Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","ஆம். இதுவரை எந்த ஒரு தடுப்பூசி முகாம்களும் உங்கள் அருகாமையில் உள்ள இடங்களில் அமைக்க போதுமான வசதிகள் இல்லாதிருப்பதற்கு வாய்ப்புகள் உண்டு. CO-WIN தளத்தில் உங்கள் அருகாமையில் உள்ள இடங்கள் பதிவேற்றம் செய்து , சேவையை தொடரும் வரை நீங்கள் காத்திருக்க வேண்டியுள்ளது."
2nd dose scheduling,2ஆம் தவணை தடுப்பூசி திட்டமிடல்
Is it necessary to take 2nd dose of vaccination?,2ஆம் தடுப்பூசி எடுத்துக்கொள்வது தேவைதானா?
Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.,ஆம். தடுப்பூசியின் முழு பயனை உணர்வதற்கு இரண்டு தவணை தடுப்பூசியையும் செலுத்திக்கொள்வது பரிந்துரைக்கப்படுகிறது. இரண்டு தடுப்பூசிகளும் ஒரே ரகங்கள்ளாக இருத்தல் அவசியம்.
When should I take the 2nd dose of vaccination?,நான் எப்போது இரண்டாவது தவணை தடுப்பூசி போட்டுக்கொள்ளவேண்டும்?
Will my 2nd dose appointment be automatically scheduled by Co-WIN system?,நான் இரண்டாவது தவணை தடுப்பூசி போடுவதற்கு 'கோ-வின்' செயலி தானாகவே  நேர முன்பதிவு   செய்துகொள்ளுமா ?
No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.,"இல்லை, இரண்டாவது தவணை தடுப்பூசி போட்டுக்கொள்ள தனியாக நேர முன்பதிவு செய்யவேண்டும். நீங்கள் முதல்முறை போட்டுக்கொண்ட அதே தடுப்பூசியை (கோவிஷீல்டு அல்லது கோவாக்சின் ) செலுத்தும்  தடுப்பூசி மையத்தில் நேர முன்பதிவு செய்ய 'கோ-வின்'  உதவும்."
Whom can I contact if I have some problems related to my online registration of appointment?, இணையவழி தடுப்பூசி முன்பதிவு செய்வதில் எனக்கு ஏதேனும் சிரமம் இருந்தால் யாரை தொடர்பு கொள்ள வேண்டும்?
You can call on the national helpline Ã¢â‚¬Ëœ1075Ã¢â‚¬â„¢ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.,கோவிட்-19 மற்றும் 'கோ-வின்' செயலி சார்ந்த தகவல்களுக்கு தேசிய உதவி மையத்தை தொடர்பு கொள்ளவும்.
Scheduling Appointment,நேர முன்பதிவு
Can I book an appointment for vaccination in the Co-WIN portal?,நான் 'கோ-வின்' செயலி வாயிலாக தடுப்பூசி போடுவதற்கு நேர முன்பதிவு செய்ய முடியுமா?
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.",ஆம். நீங்கள் பதிவுசெய்த  தொலைபேசி எண் மூலம் கோ-வின் செயலியினுள் நுழைந்த பின் தடுப்பூசி போடுவதற்கான நேரம் முன்பதிவு செய்துகொள்ளலாம். பதிவிட்ட உங்களின் வயதுக்கேற்ப  தடுப்பூசி மையங்கள் காண்பிக்கப்படும்.
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,45 வயதிற்கு மேலுள்ள ஒருவரும் 18 வயதிற்கு மேலுள்ள இன்னொருவரும் ஒன்றாக நேர முன்பதிவு  செய்து  தடுப்பூசி போட்டுக்கொள்ளலாமா?
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per Stateâ€™s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","45 வயதிற்கு மேலுள்ள ஒருவரும் 18 வயதிற்கு மேலுள்ள இன்னொருவரும் ஒன்றாக நேர முன்பதிவு செய்து  தடுப்பூசி போட்டுக்கொள்ள விரும்பினால், கட்டணம் செலுத்தி போடப்படும் தனியார் தடுப்பூசி மையங்கள் அல்லது மாநில கொள்கையின் படி நடத்தப்படும் தடுப்பூசி மையங்களில் மட்டுமே அனுமதிக்கப்படும் .எனினும், சில நேரங்களில் 45 வயது மேலுள்ளவர்களுக்கு தடுப்பூசி போடுவதை முன்னுரிமை கொடுத்துவரும் மருத்துவமனைகள் இளம் வயதுள்ளவர்களின் முன்பதிவை ஏற்றுக்கொள்ளாது. அந்த  சூழ்நிலையில், நீங்கள் தனித்தனியாக முன்பதிவு செய்துகொள்ளலாம்."
Can I check the vaccine being administered at each vaccination centre?,ஒவ்வொரு தடுப்பூசி மையத்தில் செலுத்தப்படும் தடுப்பூசியை நான் அறிந்துகொள்ளலாமா?
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","ஆம், தனியார் மருத்துவமனைகளில் நேர முன்பதிவு செய்யும் பொழுது தடுப்பூசி மையங்களின் பெயர்களையும் தடுப்பூசியின் பெயரையும் கணினியில் காணலாம்.அரசு மருத்துவமனைகள் தடுப்பூசியின் பெயரை காட்டுவதில்லை"
Can I download appointment slip?,நான் நேர முன்பதிவு சீட்டை பதிவிறக்கம் செய்ய முடியுமா?
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","ஆம்,நேர முன்பதிவு செய்த பின் முன்பதிவு சீட்டை பதிவிறக்கம் செய்துக் கொள்ளலாம்"
How can I find the nearest vaccination centre?,என் அருகிலுள்ள தடுப்பூசி மையத்தை எப்படி கண்டுபிடிப்பது?
Search by PIN,அஞ்சல் குறியீடு வாரியாக தேடு
Search by District,மாவட்ட வாரியாக தேடு
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,கோ-வின் செயலியில் (அல்லது ஆரோக்ய சேது செயலியில்  ) உங்கள் அருகில் உள்ள தடுப்பூசி மையங்களை அஞ்சல் குறியீடு வாரியாக அல்லது மாநிலம் மற்றும் மாவட்டதை தேர்ந்தெடுத்து தேடலாம்.
Can I reschedule my appointment?,தடுப்பூசிப் போடுவதற்கான  நேர முன்பதிவு செய்த நேரத்தை மாற்றி கொள்ளலாமா?
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on Ã¢â‚¬Å“RescheduleÃ¢â‚¬Â tab.","முன்பதிவு செய்த நேரத்தை எந்த நேரத்திலும் மாற்றிக்கொள்ளலாம். ஒருவேளை முன்பதிவு செய்யப்பட்ட நாளில் உங்களால் தடுப்பூசி போட செல்லமுடியாவிட்டால் , நீங்கள் மறுமுன்பதிவு செய்துகொள்ளலாம்."
Do I have an option for cancellation of appointment?,திட்டமிடப்பட்ட நேரமுன்பதிவை ரத்துசெய்துகொள்ளலாமா?
What if I cannot go for vaccination on the date of appointment,நான் நேர முன்பதிவு செய்த நாளில் தடுப்பூசி போட முடியாவிட்டால் என்ன செய்ய வேண்டும்?
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","ஆம். திட்டமிடப்பட்ட நேரமுன்பதிவை ரத்துசெய்துகொள்ளலாம். உங்கள் வசதிக்கேற்ப இன்னொரு நாள் , நேரத்தில் மீண்டும் நேரமுன்பதிவு செய்துகொள்ளலாம்."
Where will I receive confirmation of date and time of vaccination?,தடுப்பூசி போட்டுக்கொள்ளும் தேதியும் நேரமும் எங்கு உறுதிபடுத்திக் கொள்ளலாம்?
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","உங்கள் நேரமுன்பதிவு ஏற்றுக்கொள்ளப்பட்டவுடன், பதிவுசெய்யப்பட்ட தொலைபேசி எண்ணுக்கு உங்களுக்கு தேர்ந்தெடுக்கப்பட்ட தடுப்பூசி போடவேண்டிய நாள், நேரம் மற்றும் தடுப்பூசி மைய விவரங்கள் அனுப்பப்படும்.அது மட்டும் 
அல்லாமல்  உங்கள் முன்பதிவு சீட்டை பதிவிறக்கம்
செய்து பிரதி எடுத்துக் கொள்ளலாம் அல்லது
திறன்பேசியில் (Smart Phone) தரவாக
வைத்துக்கொள்ளலாம் ."
Can I get vaccination without appointment?,நான் நேர  முன்பதிவு செய்யாமல் தடுப்பூசி போட்டுக் கொள்ளலாமா?
Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres.,45 வயதிற்கு மேற்ப்பட்ட குடிமக்கள் முன்பதிவு செய்யலாம் அல்லது நேரடியாக சென்று தடுப்பூசி போட்டுக்கொள்ளலாம்
"Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination.However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.",18-44 வயதிற்கு உட்பட்டவர்கள் தடுப்பூசிப் போடுவதற்கு முன் கண்டிப்பாக இணையதளத்தில் முன்பதிவு செய்து நேர முன்பதிவும் செய்யவேண்டும். எனினும்  குடிமக்கள் அனைவரும் சிக்கலில்லாமல் தடுப்பூசி போட்டுக்கொள்ள முன்பதிவு செய்வது பரிந்துரைக்கப்படுகிறது.
Can I check the price of the vaccine?,தடுப்பூசியின் விலையை நான் அறிந்துக்கொள்ளலாமா?
Yes. The System will show the price of the vaccine below the name of the vaccination centre at the time of scheduling an appointment.,ஆம். தடுப்பூசி போட்டுக்கொள்ளும் நேரம் முன்பதிவு செய்யும்பொழுதே தடுப்பூசி மையத்தின் பெயரின் கீழ் தடுப்பூசியின் விலையும் குறிப்பிடப்பட்டிருக்கும் .
Can I choose the vaccine?,எந்த தடுப்பூசி என்று நான் தேர்ந்தெடுக்கலாமா?
"System will show the vaccine being administered in each vaccination centre at the time of scheduling an appointment. Citizen can choose the vaccination centre as per their choice of vaccine being administered However, the choice will not be available at the Government facilities .","ஒவ்வொரு தடுப்பூசி மையங்களில் என்னென்ன தடுப்பூசிகள்  போடப்படுகின்றன என்பது நேரம் முன்பதிவு செய்யப்படும்போது காண்பிக்கப்படும். மக்கள் அவர்களுக்கு விருப்பமான தடுப்பூசி போடப்படும் தடுப்பூசி மையத்தை தேர்வுசெய்துகொள்ளலாம்.எனினும், இது அரசு தடுப்பூசி மையங்களுக்கு பொருந்தாது."
What precautions should I take at the time of 2nd dose vaccination?,இரண்டாவது தவணை தடுப்பூசி போட்டுக்கொள்ளும்போது என்னென்ன முன்னெச்சரிக்கை நடவடிக்கைகளை மேற்கொள்ளவேண்டும் ?
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago. You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator. You should carry your vaccine certificate issued after the first dose.","ஒருவர் இரண்டாவது தவணை தடுப்பூசி போட்டுக்கொள்ளும்போது அவர் முதல் தவணை போட்டுக்கொண்ட அதே தடுப்பூசி தான் போடப்படுகிறது என்பதையும், அதை அவர் முதன் தவணை தடுப்பூசி போட்டுகொண்டு 28 நாட்கள் நிறைவடைந்துவிட்டது என்பதையும் உறுதிப்படுத்த எல்லா தடுப்பூசி மையங்களும் அறிவுறுத்தப்பட்டுள்ளது."
Can I get vaccinated with 2nd dose in a different State/District?,இரண்டாம் தவணை தடுப்பூசியை நான் வேறு மாநிலம்  அல்லது மாவட்டத்தில்  போட்டுக்கொள்ள்லாமா?
"Yes, you can get vaccinated in any State/District. The only restriction is that you will be able to get vaccinated only on those centres which are offering the same vaccine as was administered to you on your first dose.",ஆம். நீங்கள் எந்த மாநிலம் அல்லது மாவட்டத்திலும் தடுப்பூசி போட்டுக்கொள்ளலாம். அதிலுள்ள ஒரே கட்டுப்பாடு - நீங்கள் முதல் தவணை போட்டுக்கொண்ட அதே  தடுப்பூசி வைத்திருக்கும்  தடுப்பூசி மையங்களிலே இரண்டாவது தவணையும் போட்டுக்கொள்ளமுடியும்.
Confirm your Slot,தாங்கள் விரும்பும் நேரத்தை உறுதி செய்யவும்.
Any Question?,கேள்விகள் ஏதும் உண்டா?
This chat session has ended,இந்த உரையாடல் அமர்வு நிறைவுற்றது
Ministry of Health and Family Welfare,சுகாதாரம் மற்றும் குடும்ப நலத்துறை அமைச்சகம்
FAQ,கே-ப
Dashboard,கட்டுப்பாட்டகம்
Open APIs,API-களை திறக்கவும்
Department Login,துறைசார் புகுபதிகை
Vaccinator,தடுப்பூசி வழங்குநர்
Verify Certificate,சான்றிதழைச் சரிபார்க்கவும்
Register/ Sign In yourself,முன்பதிவு செய்தல் / புகுபதிகை
Register/ Sign In yourself,முன்பதிவு செய்தல் / புகுபதிகை
View full report Ã‚Â»,முழு அறிக்கையைக் காணவும்
Frequently asked questions (FAQ),அடிக்கடி கேட்கப்படும் கேள்விகள் - பதில்கள் (கே-ப)
Know how to book your appointment,தங்களுக்கான நேரத்தை எப்படி முன்பதிவு செய்வது என்று தெரிந்து கொள்ளுங்கள்
Dos and Don'ts,செய்யத் தகுந்தவை- செய்யக் கூடாதவை (Dos & Donts)
Send Transcriptions,ஓலிபெயர்ப்பை அனுப்பவும்.
End Chat,உரையாடலை நிறைவு செய்யவும்
FAQ,கே-ப
Dashboard,கட்டுப்பாட்டகம்
Open APIs,API-களை திறக்கவும்
Department Login,துறைசார் புகுபதிகை
Vaccinator,தடுப்பூசி வழங்குநர்
Verify Certificate,சான்றிதழைச் சரிபார்க்கவும்
Register/ Sign In yourself,முன்பதிவு செய்தல் / புகுபதிகை
FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate,கே-ப கட்டுப்பாட்டகம் API-களை திறக்கவும் துறைசார் புகுபதிகை தடுப்பூசி வழங்குநர் சான்றிதழைச் சரிபார்க்கவும்
Register/ Sign In yourself,முன்பதிவு செய்க / உள்நுழைக
Please follow our,தயவு செய்து பின்பற்றவும்
Frequently asked questions,அடிக்கடி கேட்கப்படும் கேள்விகள் - பதில்கள் (கே-ப)
Enter your PIN,தங்கள் பின்னை (PIN) உள்ளிடவும்
You can contact on any of the following details,கீழ்க்காணும் வழிகளில் நீங்கள் எங்களை தொடர்புக் கொள்ளலாம்
Helpline Number,பொது உதவிச்சேவை எண்
Technical Helpline Number,தொழில்நுட்ப உதவிச்சேவை எண்
Helpline Email Id,பொது உதவிச்சேவை மின்னஞ்சல் முகவரி
"You may also contact the Vaccination Centre where you took vaccination, for advice.",தாங்கள் தடுப்பூசி சொலுத்திக் கொண்ட மையத்தையும் அறிவுறுத்தல்களுக்கு தொடர்புக் கொள்ளலாம்
Toll free,கட்டணமில்லா
Search,தேடு
View full report,முழு அறிக்கையைப் பார்க்கவும்
How it Works,வேலை செய்யும் விதம்
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,தடுப்பூசி போடும் மையம் அருகாமையில் உள்ள தடுப்பூசி போடும் மையத்தை தேர்ந்தெடுக்கவும்
Confirm your SlotBook your slot to Get Vaccine,உங்கள் தடுப்பூசியை உறுதிசெய்க புதிதாக தடுப்பூசி முன்பதிவு செய்க
Any Question? Please follow our Frequently asked questions (FAQ),கேள்விகள்? அடிக்கடி கேட்கப்படும் கேள்விகள் பின்வருமாறு
Know how to book your appointment Dos and Don'ts,"முன்பதிவு செய்வது எப்படி என்பதை தெரிந்து கொள்ளுங்கள் செய்யக்கூடியவை மற்றும் செய்யக்கூடாதவை"
Know how to book your appointment,முன்பதிவு செய்வது எப்படி என்பதை தெரிந்து கொள்ளுங்கள்
Dos and Don'ts,செய்யக்கூடியவை மற்றும் செய்யக்கூடாதவை
Our Partners,எங்கள் கூட்டாளர்கள்
Co-WIN Support Desk- We're online  Send Transcriptions  End Chat,கோ-வின் உதவி மேசை - நாங்கள் தயாராக உள்ளோம் உங்கள் கருத்துக்களை அனுப்பவும் உரையாடலை முடிக்க
Co-WIN Support Desk- We're online,கோ-வின் உதவி மேசை - நாங்கள் தயாராக உள்ளோம்
Send Transcriptions  End Chat,உங்கள் கருத்துக்களை அனுப்பவும் இணைப்பை முடிக்க
Send Transcriptions  End Chat,உங்கள் கருத்துக்களை அனுப்பவும் இணைப்பை முடிக்க
Start Chat,உரையாடலை தொடங்க
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","திங்கள் கிழமை 1:27 PM கோ-வின் உதவி மேசைக்கு உங்களை வரவேற்கிறோம். உங்களுக்கு ஏதாவது உதவி தேவைப்படும் என்றால் இந்த செய்திக்கு பதிலளித்தால், உங்களுக்கு உதவ நாங்கள் தயாராக இருக்கிறோம்"
"Monday, 1:27 PM",திங்கள் கிழமை 1:27 PM
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","கோ-வின் உதவி மேசை உங்களை வரவேற்கிறது, உங்களுக்கு உதவி தேவைப்பட்டால் இந்த செய்திக்கு உடனே பதில் அனுப்பவும் நாங்கள் உதவி செய்ய தயாராக உள்ளோம்."
This chat session has ended,இந்த உரையாடல் முடிவுற்றது.
Tot,மொத்தம்
Tot Vaccination Doses,மொத்த தடுப்பூசிகள்
Dose-1 Vaccinations,முதல் தவணை தடுப்பூசி
Dose-2 Vaccinations,இரண்டாம் தவணை தடுப்பூசி
Tot Vaccinated - Male,மொத்த தடுப்பூசி போட்டவர்கள் - ஆண்கள்
Tot Vaccinated - Female,மொத்த தடுப்பூசி போட்டவர்கள் - பெண்கள்
Male,ஆண்
Female,பெண்
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,தொலைப்பேசி அல்லது ஆதார் எண் அல்லது பிற அடையாள அட்டைகளை கொண்டு முன்பதிவு செய்யவும்.
Select your nearby Vaccine Center for vaccination,உங்கள் அருகிலுள்ள தடுப்பூசி மையத்தை தேர்வு செய்க.
Book your slot to Get Vaccine,தடுப்பூசி போடும் நாள் மற்றும் நேரத்தை முன்பதிவு செய்க.
Please follow our Frequently asked questions (FAQ),அடிக்கடி கேட்கப்படும் கேள்விகள் பின்வருமாறு
How it Works,எப்படி இயங்குகிறது
Our Partners,எங்கள் கூட்டாளர்கள்.
Check your nearest vaccination center and slots availability,அருகிலுள்ள தடுப்பூசி மையம் மற்றும் நாள் தேதி முன்பதிவு ஆகிவற்றை ஆய்வு செய்க.
Register Yourself,நீங்கள் முன்பதிவு செய்க.
Choose Vaccine Location,தடுப்பூசி போடும் மைய முகவரியை தேர்வு செய்க.
