word,replacedWord
"When should I take the 2nd dose of vaccination?","ಲಸಿಕೆಯ ಎರಡನೆ ಡೋಸನ್ನು ನಾನು ಯಾವಾಗ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?"
"Will my 2nd dose appointment be automatically scheduled by Co-WIN system?","ನನ್ನ ಎರಡನೇ ಡೋಸ್ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕೋ-ವಿನ್ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಸ್ವಯಂಚಾಲಿತವಾಗಿ ನಿಗದಿಗೊಳ್ಳುತ್ತದೆಯೇ?"
"No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.","ಇಲ್ಲ. ನೀವು ಲಸಿಕೆಯ ಎರಡನೇ ಡೋಸಿಗೂ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ತೆಗೆದುಕೊಳ್ಳಬೇಕು. ಕೋ-ವಿನ್ ವ್ಯವಸ್ಥೆಯು ನೀವು ಮೊದಲು ತೆಗೆದುಕೊಂಡ ಲಸಿಕೆಯನ್ನೇ (ಕೊವಾಕ್ಸಿನ್ ಅಥವಾ ಕೋವಿಶೀಲ್ಡ್) ನೀಡುತ್ತಿರುವ ಲಸಿಕಾ ಕೇಂದ್ರದಲ್ಲಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಯ್ದಿರಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ."
"Whom can I contact if I have some problems related to my online registration of appointment?","ಅಪಾಯಿಂಟ್ಮೆಂಟ್ಗಾಗಿ ಆನ್ಲೈನ್ ನೋಂದಣಿ ಸಂಬಂಧಿಸಿದ ಸಮಸ್ಯೆಗಳಿಗೆ ನಾನು ಯಾರನ್ನು ಸಂಪರ್ಕಿಸಬೇಕು?"
"You can call on the national helpline Ã¢â‚¬Ëœ1075Ã¢â‚¬â„¢ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.","ಕೋವಿಡ್-೧೯ ಲಸಿಕೆ ಮತ್ತು ಕೋ-ವಿನ್ ತಂತ್ರಾಂಶಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಶ್ನೆಗಳಿಗೆ, ಹೆಚ್ಚಿನ ಮಾಹಿತಿ ಹಾಗು ಮಾರ್ಗದರ್ಶನಕ್ಕೆ ರಾಷ್ಟೀಯ ಸಹಾಯ ವಾಣಿ  ""1075"" ಗೆ ಕರೆ ಮಾಡಬಹುದು "
"Scheduling Appointment","ಲಸಿಕೆ ಪಡೆಯಲು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿಪಡಿಸಿಕೊಳ್ಳುವುದು"
"Can I book an appointment for vaccination in the Co-WIN portal?","ಲಸಿಕೆ ಪಡೆಯಲು ಕೋ-ವಿನ್ ಜಾಲತಾಣದಲ್ಲಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಬಹುದೇ ? "
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","ಹೌದು, ಕೋ-ವಿನ್ ಜಾಲತಾಣದಲ್ಲಿ ನಿಮ್ಮ ನೋಂದಾಯಿತ ಮೊಬೈಲ್ ಸಂಖ್ಯೆ ಬಳಸಿ ಲಾಗಿನ್ ಮಾಡುವ ಮೂಲಕ ಲಸಿಕೆ ಪಡೆಯಲು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಪಡೆಯಬಹುದು. ವ್ಯವಸ್ಥೆಯು ಅಧಿಕೃತ ಜಾಲತಾಣದಲ್ಲಿ ನಾಗರೀಕರ ದಾಖಲಾದ ವಯಸ್ಸಿನ ಅನುಗುಣವಾಗಿ ಲಸಿಕಾ ಕೇಂದ್ರಗಳನ್ನು ತೋರಿಸುತ್ತದೆ."
"What are the options if one citizen is aged 45 or above and other is aged 18 or above?","ಓರ್ವ ನಾಗರೀಕ ೪೫ ಅಥವಾ ಹೆಚ್ಚಿನ ವಯಸಾಗಿದ್ದು ಮತ್ತು ಇನ್ನೊಬನು ೧೮ ಅಥವಾ ಹೆಚ್ಚಿನ ವಯಸಾಗಿದ್ದರೆ ಏನು ಮಾಡಬೇಕು?"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per Stateâ€™s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","ಒಂದು ವೇಳೆ ೪೫ ಅಥವಾ ಹೆಚ್ಚಸಿನ ವಯಸ್ಸಿನ ನಾಗರೀಕ ಮತ್ತು ೧೮-೪೫ ವಯಸ್ಸಿನ ನಾಗರೀಕ ಒಟ್ಟಿಗೆ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಬೇಕಾದಲ್ಲಿ, ಕೇವಲ ಖಾಸಗಿ ಲಸಿಕಾ ಕೇಂದ್ರಗಳು ಅಥವಾ ರಾಜ್ಯ ಸರ್ಕಾರಗಳ ರೀತಿನೀತಿಯಂತೆ  ಲಸಿಕಾ ಕೇಂದ್ರಗಳು ಲಭ್ಯಪಡಿಸಲಾಗುತ್ತದೆ . ಆದರೆ ಕೆಲವು ಬಾರಿ ೪೫ ಅಥವಾ ಹೆಚ್ಚಸಿನ ವಯಸ್ಸಿನ ಜನರಿಗೆ ಸೇವೆ ನೀಡುತ್ತಿರುವ ಆಸ್ಪತ್ರೆಗಳು  ಕಡಿಮೆ ವಯಸ್ಸಿನ ಜನರಿಗೆ  ಬುಕ್ಕಿಂಗ್ ಮಾಡಲು ಬಿಡದೆ  ಇರಬಹುದು . ಅಂತಹ ಸಮಯದಲ್ಲಿ  ನೀವು ಒಂದಾದರೊಂದಂತೆ ಪ್ರತ್ಯೇಕವಾಗಿ ಬುಕ್ಕಿಂಗ್ ಮಾಡಿಕೊಳ್ಳಬಹುದು. "
"Can I check the vaccine being administered at each vaccination centre?","ಪ್ರತಿಯೊಂದು ಲಸಿಕಾ ಕೇಂದ್ರಗಳಲ್ಲಿ ಯಾವ ಲಸಿಕೆ ನೀಡಲಾಗುತ್ತಿದೆ ಎಂದು ನಾನು ಪರೀಕ್ಷಿಸಬಹುದೇ?"
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","ಹೌದು. ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸುವ ವೇಳೆಯಲ್ಲಿ, ವ್ಯವಸ್ಥೆಯು ಲಸಿಕಾ ಕೇಂದ್ರದ ಹೆಸರು ಜೊತೆಗೆ ಖಾಸಗಿ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ನೀಡಲಾಗುವ ಲಸಿಕೆಯ ಹೆಸರನ್ನು ತೋರಿಸುತ್ತದೆ. ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಗಳಲ್ಲಿ ಲಸಿಕೆಯ ಹೆಸರು ತೋರದೆ ಇರಬಹುದು. "
"Can I download appointment slip?","ನಾನು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಚೀಟಿಯನ್ನು ಡೌನ್ಲೋಡ್ ಮಾಡಿಕೊಳ್ಳಬಹುದೇ?"
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","ಹೌದು. ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಮಾಡಿಕೊಂಡ ಮೇಲೆ ಅಪಾಯಿಂಟ್ ಮೆಂಟ್ ಚೀಟಿಯನ್ನು ಡೌನ್ ಲೋಡ್ ಮಾಡಿಕೊಳ್ಳಬಹುದು."
"How can I find the nearest vaccination centre?","ನಾನು ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು ಹೇಗೆ ಹುಡುಕಬಲ್ಲೆ?"
"Search by PIN","ಪಿನ್ ಬಳಸಿ ಹುಡುಕಿರಿ"
"Search by District","ಜಿಲ್ಲಾವಾರು ಹುಡುಕಿರಿ"
"You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.","ನಿಮ್ಮ ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು ಕೋವಿನ್ ಜಾಲತಾಣ ಅಥವಾ ಆರೋಗ್ಯ ಸೇತು ಆಪ್ ನಲ್ಲಿ ಪಿನ್ ಕೋಡ್, ರಾಜ್ಯ ಮತ್ತು ಜಿಲ್ಲಾವಾರು ಹುಡುಕಬಹುದು"
"Can I reschedule my appointment?","ನನ್ನ ನಿಗದಿಯಾದ ಅಪಾಯಿಂಟ್ಮೆಂಟನ್ನು ಬದಲಾಯಿಸಿಕೊಳ್ಳಬಹುದೇ?"
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on Ã¢â‚¬Å“RescheduleÃ¢â‚¬Â tab.","ನೀವು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಅನ್ನು ಯಾವಾಗ ಬೇಕಾದರೂ ಮರುನಿಗದಿಪಡಿಸಿಕೊಳ್ಳಬಹುದು. ಅಕಸ್ಮಾತ್ ನೀವು ನಿಮ್ಮ ನಿಗದಿಪಡಿಸಿದ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ದಿನ ಲಸಿಕೆ ತೆಗೆದುಕೊಳ್ಳಲು ಹೋಗಲು ಸಾಧ್ಯವಾಗದಿದ್ದರೆ, ನೀವು ನಿಮ್ಮ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಅನ್ನು ""ಮರುನಿಗದಿಪಡಿಸು"" ಟ್ಯಾಬ್ ಅನ್ನು ಕ್ಲಿಕ್ಕಿಸುವ ಮೂಲಕ ಮರುನಿಗದಿಪಡಿಸಿಕೊಳ್ಳಬಹುದು."
"Do I have an option for cancellation of appointment?","ನಾನು ನಿಗದಿಪಡಿಸಿಕೊಂಡ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ರದ್ದುಗೊಳಿಸಬಹುದೇ?"
"What if I cannot go for vaccination on the date of appointment","ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಮಾಡಿಕೊಂಡ ದಿನ ಲಸಿಕಾಕೇಂದ್ರಕ್ಕೆ ಹೋಗದಿದ್ದರೆ ಏನಾಗುತ್ತದೆ?"
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","ಹೌದು, ನೀವು ಈಗಾಗಲೇ  ನಿಗದಿಪಡಿಸಿಕೊಂಡ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ರದ್ದುಗೊಳಿಸಬಹುದು. ಹಾಗೆಯೇ ನಿಮ್ಮ ಅನುಕೂಲಕರವಾದ ಬೇರೊಂದು ದಿನಾಂಕ ಮತ್ತು ವೇಳೆಗೆ  ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಅನ್ನು ಮರುನಿಗದಿಪಡಿಸಿಕೊಳ್ಳಬಹುದು "
"Where will I receive confirmation of date and time of vaccination?","ಲಸಿಕೆ ಪಡೆಯುವ ದಿನಾಂಕ ಮತ್ತು ಸಮಯದ ಖಾತರಿ  ನನಗೆ ಎಲ್ಲಿ ಸಿಗುತ್ತದೆ?"
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","ಒಂದು ಬಾರಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಯ್ದಿರಿಸಿಡಸಿದ ನಂತರ ನೀವು ಲಸಿಕಾ ಕೇಂದ್ರದ ಹೆಸರು, ದಿನಾಂಕ ಮತ್ತು ನಿಮ್ಮ ಕಾಯ್ದಿರಿಸಿದ ಸಮಯ, ಈ ಎಲ್ಲ ಮಾಹಿತಿ ನಿಮಗೆ ಎಸ್ ಎಂ ಎಸ್  ರೂಪದಲ್ಲಿ ಈಗಾಗಲೇ ದಾಖಲಿಸಿರುವ ನಿಮ್ಮ ಮೊಬೈಲ್ ಸಂಖ್ಯೆಗೆ ಕಳುಹಿಸಲಾಗುತ್ತದೆ. ನೀವು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಚೀಟಿಯನ್ನು ಕೂಡ ಡೌನ್ಲೋಡ್ ಮಾಡಿ ಮುದ್ರಿಸಿಕೊಳ್ಳಬಹುದು ಅಥವಾ ನಿಮ್ಮ ಸ್ಮಾರ್ಟ್ ಫೋನಿನಲ್ಲಿ ಇಟ್ಟುಕೊಳ್ಳಬಹುದು."
"Can I get vaccination without appointment?","ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಇಲ್ಲದೇ ನಾನು ಲಸಿಕೆ ಪಡೆಯಬಹುದೇ?"
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres.","೪೫ ಅಥವಾ ಹೆಚ್ಚು ವಯಸ್ಸಿನ ನಾಗರೀಕರು ಒನ್ಲೈನ್ನಲ್ಲಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ತೆಗೆದುಕೊಳ್ಳಬಹುದು ಅಥವಾ ನೇರವಾಗಿ ಲಸಿಕಾ ಕೇಂದ್ರಗಳಿಗೆ ಹೋಗಬಹುದು."
"Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination.However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","ಲಸಿಕೆ ಪಡಿಯಲು ೧೮-೪೪ ವಯಸ್ಸಿನ ನಾಗರೀಕರು ಕಡ್ಡಾಯವಾಗಿ ತಮ್ಮನ್ನು ದಾಖಲಿಸಿಕೊಂಡು  ನಂತರ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಿಕೊಳ್ಳಬೇಕು. ಆದರೂ ಎಲ್ಲ ನಾಗರೀಕರು ಯಾವುದೇ ತೊಂದರೆಯಿಲ್ಲದೆ ಲಸಿಕೆ ಪಡೆಯುವ ಸಲುವಾಗಿ ತಮ್ಮನ್ನು ಒನ್ಲೈನ್ನಲ್ಲಿ ದಾಖಲಿಸಿಕೊಂಡು  ನಂತರ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಿಕೊಳ್ಳಬೇಕೆಂದು  ಶಿಫಾರಸು ಮಾಡಲಾಗಿದೆ. "
"Can I check the price of the vaccine?","ನಾನು ಲಸಿಕೆಯ ಬೆಲೆಯನ್ನು ಪರೀಕ್ಷಿಸಬಹುದೇ?"
"Yes. The System will show the price of the vaccine below the name of the vaccination centre at the time of scheduling an appointment.","ಹೌದು, ಈ ವ್ಯವಸ್ಥೆಯು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಪಡೆಯುವ ವೇಳೆಯಲ್ಲಿ, ಲಸಿಕೆಯ ಬೆಲೆಯನ್ನು ಲಸಿಕಾ ಕೇಂದ್ರದ ಹೆಸರಿನ ಕೆಳಗೆ ತೋರಿಸುತ್ತದೆ."
"Can I choose the vaccine?","ನಾನು ಲಸಿಕೆಯನ್ನು ಆಯ್ಕೆ ಮಾಡಿಕೊಳ್ಳಬಹುದೇ?"
"System will show the vaccine being administered in each vaccination centre at the time of scheduling an appointment. Citizen can choose the vaccination centre as per their choice of vaccine being administered However, the choice will not be available at the Government facilities .","ಈ ವ್ಯವಸ್ಥೆಯು ನೀವು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಯ್ದಿರಿಸುವ ವೇಳೆಯಲ್ಲಿ ಪ್ರತಿಯೊಂದು ಲಸಿಕಾ ಕೇಂದ್ರದಲ್ಲಿ ನೀಡಲಾಗುತ್ತಿರುವ ಲಸಿಕೆಯ ಮಾಹಿತಿಯನ್ನು ತೋರಿಸುತ್ತದೆ. ನಾಗರೀಕರು ತಮ್ಮ ಇಚ್ಛೆಯಂತೆ ತಮಗೆ ಬೇಕಾದ ಲಸಿಕೆಯ ಆಧಾರದ ಮೇಲೆ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು ಆಯ್ಕೆ ಮಾಡಿಕೊಳ್ಳಬಹುದು. ಆದರೂ ಈ ಆಯ್ಕೆಗಳು ಸರ್ಕಾರಿ ಸಂಸ್ಥೆಗಳಲ್ಲಿ ಇರದೇ ಇರಬಹುದು."
"What precautions should I take at the time of 2nd dose vaccination?","ನಾನು ಲಸಿಕೆಯ ಎರಡನೇ ಡೋಸ್ ತೆಗೆದುಕೊಳ್ಳುವ ಸಮಯದಲ್ಲಿ ಯಾವ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕ್ರಮಗಳನ್ನು ಪಾಲಿಸಬೇಕು?"
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago. You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator. You should carry your vaccine certificate issued after the first dose.","ಲಸಿಕಾ ಕೇಂದ್ರಗಳಿಗೆ ಓರ್ವ ವ್ಯಕ್ತಿಗೆ ಎರಡನೇ ಡೋಸ್ ಕೊಡುವಾಗ, ಈಗಾಗಲೇ ನೀಡಲಾಗಿರುವ ಮೊದಲನೇ ಡೋಸ್ ಮತ್ತು ಈಗ ನೀಡಲಾಗುತ್ತಿರುವ ಎರಡನೇ ಡೋಸ್ ಎರಡು ಕೂಡ ಒಂದೇ ಆಗಿರುತ್ತದೆ ಮತ್ತು ಮೊದಲನೇ ಡೋಸ್ ನೀಡಿ ೨೮ ದಿನಗಳು ಕಳೆದಿವೆ ಎಂದು ಖಾತ್ರಿ ಪಡಿಸಿಕೊಳ್ಳಲು ನಿರ್ದೇಶಿಸಲಾಗಿದೆ. ನೀವು ಮೊದಲನೇ ಲಸಿಕೆಯ ಹೆಸರು ಹಾಗು ಮೊದಲ ಲಸಿಕೆ ನೀಡಲಾದ ದಿನಾಂಕದ ಬಗ್ಗೆ ಲಸಿಕೆ ನೀಡುವವರ ಬಳಿ ಸರಿಯಾದ ಮಾಹಿತಿಯನ್ನು ನೀಡಬೇಕು. ನೀವು ನಿಮಗೆ ಮೊದಲನೇ ಡೋಸ್ ನಂತರ ನೀಡಲಾದ ಪ್ರಮಾಣಪತ್ರವನ್ನು ನಿಮ್ಮೊಡನೆ ಕೊಂಡೊಯ್ಯಬೇಕು."
"Can I get vaccinated with 2nd dose in a different State/District?","ನಾನು ಲಸಿಕೆಯ ಎರಡನೇ ಡೋಸ್ ಅನ್ನು ಬೇರೊಂದು ರಾಜ್ಯ/ಜಿಲ್ಲೆಯಲ್ಲಿ ತೆಗೆದುಕೊಳ್ಳಬಹುದೇ?"
"Yes, you can get vaccinated in any State/District. The only restriction is that you will be able to get vaccinated only on those centres which are offering the same vaccine as was administered to you on your first dose.","ಹೌದು, ನೀವು ಯಾವುದಾದರು ಜಿಲ್ಲೆ/ರಾಜ್ಯದಲ್ಲಿ ಲಸಿಕೆ ಪಡೆಯಬಹುದಾಗಿದೆ. ಇದರಲ್ಲಿ ಒಂದು ನಿರ್ಬಂಧ ಏನೆಂದರೆ ನೀವು ಮೊದಲು ತೆಗೆದುಕೊಂಡ ಲಸಿಕೆಯನ್ನು ನೀಡುತ್ತಿರುವ ಕೇಂದ್ರಗಳಲ್ಲಿ ಮಾತ್ರ ಲಸಿಕೆ ಪಡೆಯಬಹುದು."
"Which documents should I carry with me for vaccination?","ನಾನು ಲಸಿಕೆ ಪಡೆಯಲು ನನ್ನೊಡನೆ ಯಾವ ದಾಖಲೆಗಳನ್ನು ಕೊಂಡೊಯ್ಯಬೇಕು?"
"You should carry your identity proof specified by you at the time of registration on the Co-WIN portal and a printout/screenshot of your appointment slip.","ಕೋ-ವಿನ್ ಜಾಲತಾಣದಲ್ಲಿ ದಾಖಲಾತಿ ವೇಳೆಯಲ್ಲಿ ನೀವು ನೀಡಿದ ಗುರುತಿನ ಚೀಟಿಯನ್ನು ಮತ್ತು ನಿಮ್ಮ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಚೀಟಿಯ ಮುದ್ರಿತ  ಪ್ರತಿ / ಸ್ಕ್ರೀನ್ಶಾಟ್ ಕೊಂಡೊಯ್ಯಬೇಕು."
"I have registered myself on Co-Win portal. However, I am not able to make any booking as I do not see any vaccination facility near my location?","ನಾನು ಕೋ-ವಿನ್ ಜಾಲತಾಣದಲ್ಲಿ ನನ್ನನ್ನು ದಾಖಲಿಸಿಕೊಂಡಿರುತ್ತೇನೆ. ಆದರೂ ನಾನು ಯಾವುದೇ ಬುಕ್ಕಿಂಗ್ ಮಾಡಲು ಸಾಧ್ಯವಾಗುತ್ತಿಲ್ಲ ಯಾಕೆಂದರೆ ನನ್ನ ಸ್ಥಳದ ಬಳಿ ಯಾವುದೇ ಲಸಿಕಾ ಕೇಂದ್ರ ಕಾಣಿಸುತ್ತಿಲ್ಲ ?"
"What should I do?  Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","ನಾನೇನು ಮಾಡಬಹುದು? ಹೌದು, ಬಹುಷಃ ನಿಮ್ಮ ಸ್ಥಳದ ಹತ್ತಿರವಿರುವ ಯಾವೊಂದು ಕೇಂದ್ರವು ತಮ್ಮ ಲಸಿಕಾ ಕಾರ್ಯಕ್ರಮವನ್ನು ಪ್ರಕಟಿಸಿಲ್ಲದೇ ಇರಬಹುದು. ಅಂತಹ ಕೇಂದ್ರಗಳು ಕೋ-ವಿನ್ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಭಾಗಿಯಾಗಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸಲು ಆರಂಭಿಸುವವರೆಗೂ ನೀವು ಕಾಯಬೇಕಾಗುತ್ತದೆ ."
"C. 2nd dose scheduling","C. ಎರಡನೇ ಲಸಿಕೆ ಪಡೆಯಲು ಅಪಾಯಿಂಟ್ ಮೆಂಟ್ ನಿಗದಿ ಮಾಡಿಕೊಳ್ಳುವುದು"
"Is it necessary to take 2nd dose of vaccination?","ಲಸಿಕೆಯ ಎರಡನೇ ಡೋಸ್ ತೆಗೆದುಕೊಳ್ಳುವುದು ಅವಶ್ಯಕವೇ?"
"Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.","ಹೌದು. ಲಸಿಕೆಯ ಪೂರ್ಣ ಪ್ರಮಾಣದ ಲಾಭ ಪಡೆಯಲು ಲಸಿಕೆಯ ಎರಡೂ ಡೋಸುಗಳನ್ನು ಪಡೆಯಬೇಕೆಂದು ಶಿಫಾರಸು ಮಾಡಲಾಗಿದೆ. ಲಸಿಕೆಯ ಎರಡೂ ಡೋಸುಗಳು ಒಂದೇ ಬಗೆಯವಾಗಿರಬೇಕು. "
"It is recommended that the 2nd dose of COVAXIN should be administered in the interval of 4 to 6 weeks from the date of 1st dose administration. For COVISHIELD the recommended interval is 4 to 8 weeks while an interval of 6 to 8 weeks gives an enhanced protection. You may choose the date of 2nd dose vaccination as per your convenience.","ಕೊವಾಕ್ಸಿನ್ ನ ಎರಡನೇ ಡೋಸನ್ನು ಮೊದಲನೇ ಡೋಸಿನ ದಿನಾಂಕದಿಂದ ನಾಲ್ಕರಿಂದ ಆರು ವಾರಗಳ ಮಧ್ಯಂತರ ಸಮಯದಲ್ಲೇ ನೀಡಬೇಕೆಂದು ಶಿಫಾರಸು ಮಾಡಲಾಗಿದೆ. ಕೋವಿಶಿಲ್ಡ್ ಲಸಿಕೆಗೆ ಶಿಫಾರಸು ಮಾಡಿದ ಮಧ್ಯಂತರ ಸಮಯ ನಾಲ್ಕರಿಂದ ಎಂಟು ವಾರ ಆದರೆ ಆರರಿಂದ ಎಂಟು ವಾರಗಳ  ಮಧ್ಯಂತರ ಸಮಯ ಇನ್ನು ಹೆಚ್ಚಿನ ರಕ್ಷಣೆಯನ್ನು ನೀಡುತ್ತದೆ. ನಿಮ್ಮ ಅನುಕೂಲಕ್ಕೆ ತಕ್ಕಂತೆ ಲಸಿಕೆಯ ಎರಡನೇ ಡೋಸ್ ಪಡೆಯುವ ದಿನಾಂಕವನ್ನು ಆಯ್ಕೆ ಮಾಡಿಕೊಳ್ಳಬಹುದು . "
"Will my 2nd dose appointment be automatically scheduled by Co-WIN system?","ನನ್ನ ಎರಡನೇ ಡೋಸ್ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕೋ-ವಿನ್ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಸ್ವಯಂಚಾಲಿತವಾಗಿ ನಿಗದಿಗೊಳ್ಳುತ್ತದೆಯೇ?"
"No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.","ಇಲ್ಲ. ನೀವು ಲಸಿಕೆಯ ಎರಡನೇ ಡೋಸಿಗೂ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ತೆಗೆದುಕೊಳ್ಳಬೇಕು. ಕೋ-ವಿನ್ ವ್ಯವಸ್ಥೆಯು ನೀವು ಮೊದಲು ತೆಗೆದುಕೊಂಡ ಲಸಿಕೆಯನ್ನೇ (ಕೊವಾಕ್ಸಿನ್ ಅಥವಾ ಕೋವಿಶೀಲ್ಡ್) ನೀಡುತ್ತಿರುವ ಲಸಿಕಾ ಕೇಂದ್ರದಲ್ಲಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಯ್ದಿರಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ."
"Whom can I contact if I have some problems related to my online registration of appointment?","ಅಪಾಯಿಂಟ್ಮೆಂಟ್ಗಾಗಿ ಆನ್ಲೈನ್ ನೋಂದಣಿ ಸಂಬಂಧಿಸಿದ ಸಮಸ್ಯೆಗಳಿಗೆ ನಾನು ಯಾರನ್ನು ಸಂಪರ್ಕಿಸಬೇಕು?"
"You can call on the national helpline â€˜1075â€™ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.","ಕೋವಿಡ್-೧೯ ಲಸಿಕೆ ಮತ್ತು ಕೋ-ವಿನ್ ತಂತ್ರಾಂಶಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ಪ್ರಶ್ನೆಗಳಿಗೆ, ಹೆಚ್ಚಿನ ಮಾಹಿತಿ ಹಾಗು ಮಾರ್ಗದರ್ಶನಕ್ಕೆ ರಾಷ್ಟೀಯ ಸಹಾಯ ವಾಣಿ  ""1075"" ಗೆ ಕರೆ ಮಾಡಬಹುದು "
"Scheduling Appointment","ಲಸಿಕೆ ಪಡೆಯಲು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿಪಡಿಸಿಕೊಳ್ಳುವುದು"
"Can I book an appointment for vaccination in the Co-WIN portal?","ಲಸಿಕೆ ಪಡೆಯಲು ಕೋ-ವಿನ್ ಜಾಲತಾಣದಲ್ಲಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಬಹುದೇ ? "
