word,replacedWord
"What should I do?  Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","আমার কি করা উচিৎ? হ্যাঁ, এটি সম্ভবত আপনার অঞ্চলের নিকটবর্তী কোনও সংস্থা টিকা দেওয়ার প্রোগ্রাম এখনও শুরু করেনি। আপনার অঞ্চলের কাছাকাছি টিকাদান সুবিধাগুলি কো-উইন প্ল্যাটফর্মে চালিত না হওয়া, সক্রিয় নয়া হয়ে ওঠা এবং তাদের পরিষেবাগুলি শুরু না করা পর্যন্ত আপনি অপেক্ষা করতে পারেন।"
C. 2nd dose scheduling,"C. দ্বিতীয় ডোজ সময়সূচী
"
Is it necessary to take 2nd dose of vaccination?,"টিকার দ্বিতীয় ডোজ নেওয়া কি দরকার?
"
Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.,"হ্যাঁ। টিকা দেওয়ার সম্পূর্ণ সুবিধা উপলব্ধি করার জন্য ভ্যাকসিনের উভয় ডোজ গ্রহণ করা উচিত। উভয় ডোজ একই ভ্যাকসিন ধরণের হতে হবে।
"
It is recommended that the 2nd dose of COVAXIN should be administered in the interval of 4 to 6 weeks from the date of 1st dose administration. For COVISHIELD the recommended interval is 4 to 8 weeks while an interval of 6 to 8 weeks gives an enhanced protection. You may choose the date of 2nd dose vaccination as per your convenience.,এটি প্রস্তাবিত যে কোভাক্সিন এর দ্বিতীয় ডোজ প্রথম ডোজ দেওয়ার দিনের ৪ থেকে ৬ সপ্তাহের ব্যবধানে পরিচালনা করা উচিত। কোভিশিল্ড জন্য প্রস্তাবিত ব্যবধানটি ৪ থেকে ৮ সপ্তাহ হয় যখন ৬ থেকে ৮ সপ্তাহের ব্যবধান একটি বর্ধিত সুরক্ষা দেয়। আপনার সুবিধার্থে আপনি ২ য় ডোজ টিকা দেওয়ার তারিখটি পছন্দ করতে পারেন।
Will my 2nd dose appointment be automatically scheduled by Co-WIN system?,"আমার দ্বিতীয় ডোজ অ্যাপয়েন্টমেন্ট স্বয়ংক্রিয়ভাবে কো-উইন সিস্টেম দ্বারা নির্ধারিত হবে?
"
No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.,"না। দ্বিতীয় ডোজ টিকা দেওয়ার জন্য আপনাকে অ্যাপয়েন্টমেন্ট নিতে হবে। কো-উইন সিস্টেম আপনাকে ভ্যাকসিনেশন সেন্টারে একটি অ্যাপয়েন্টমেন্ট বুক করতে সহায়তা করবে যেখানে একই ভ্যাকসিনটি প্রথম ডোজের ভ্যাকসিন ধরণের (COVAXIN বা COVISHIELD) হিসাবে পরিচালিত হচ্ছে।
"
Whom can I contact if I have some problems related to my online registration of appointment?,"আমার অনলাইনে অ্যাপয়েন্টমেন্ট নিয়োগের সাথে সম্পর্কিত কিছু সমস্যা হলে আমি কার সাথে যোগাযোগ করতে পারি?
"
You can call on the national helpline â€˜1075â€™ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.,আপনি COVID-19 টিকা এবং কো-উইন সফ্টওয়্যার সম্পর্কিত প্রশ্নগুলির জন্য জাতীয় হেল্পলাইন 1075 এ কল করতে পারেন।
Scheduling Appointment,"অ্যাপয়েন্টমেন্ট নির্ধারণ করা।
"
Can I book an appointment for vaccination in the Co-WIN portal?,"আমি কি কো-ওয়াইন পোর্টালে টিকা দেওয়ার জন্য অ্যাপয়েন্টমেন্ট বুক করতে পারি?
"
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","হ্যাঁ, আপনি আপনার রেজিস্টার্ড মোবাইল নম্বরের মাধ্যমে কো-ওয়াইন পোর্টালে লগ-ইন করার পরে কো-ওয়াইন পোর্টালের মাধ্যমে টিকা দেওয়ার জন্য অ্যাপয়েন্টমেন্ট বুক করতে পারেন। সিস্টেমটি ভ্যাকসিনেশন কেন্দ্রগুলি দেখাবে যা রেজিস্ট্রেশন পোর্টালে প্রবেশ করা নাগরিকের বয়স অনুসারে টিকা দেওয়ার অনুমতি দেয়।"
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,"একজন নাগরিকের বয়স ৪৫ বা তার বেশি এবং অন্যজন ১৮ বছর বা তার বেশি বয়সী হলে বিকল্পগুলি কী কী?
"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per StateÃ¢â‚¬â„¢s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","যদি একজন নাগরিকের বয়স ৪৫ বা তার বেশি হয় এবং অন্য নাগরিক ১৮ থেকে ৪৪ বছর বয়সী এবং উভয়ই সম্মিলিত অ্যাপয়েন্টমেন্ট বুক করতে চান, তবে কেবলমাত্র ব্যক্তিগত বেতনভোগী টিকা কেন্দ্র বা রাষ্ট্রের নীতি অনুসারে টিকা কেন্দ্রগুলি উপলব্ধ করা হবে। তবে, এটি হতে পারে যে কেবল ৪৫ বছর বা তার বেশি বয়সের লোকদের জন্য পরিষেবা সরবরাহ করা কিছু হাসপাতাল কম বয়সের লোকদের জন্য অ্যাপয়েন্টমেন্ট বুকিংয়ের অনুমতি দিতে নাও পারে। সেক্ষেত্রে আপনি একের পর এক বুকিং করতে পারেন।"
Can I check the vaccine being administered at each vaccination centre?,আমি কি প্রতিটি টিকা কেন্দ্রে কোন ভ্যাকসিন দেওয়া হচ্ছে তা জানতে পারি?
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","হ্যাঁ, টিকা দেওয়ার অ্যাপয়েন্টমেন্টের সময় নির্ধারণের সময়, সিস্টেমটি ভ্যাকসিন কেন্দ্রের নাম এবং বেসরকারী হাসপাতালের ক্ষেত্রে যে ভ্যাকসিন পরিচালিত হবে তার নামও প্রদর্শন করবে। সরকারী হাসপাতালগুলি ভ্যাকসিনের নাম নাও দেখাতে পারে।
"
Can I download appointment slip?,আমি কি অ্যাপয়েন্টমেন্ট স্লিপ ডাউনলোড করতে পারি?
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","হ্যাঁ, অ্যাপয়েন্টমেন্টের সময় নির্ধারণ হওয়ার পরে অ্যাপয়েন্টমেন্ট স্লিপ ডাউনলোড করা যাবে।
"
How can I find the nearest vaccination centre?,"আমি কীভাবে নিকটতম টিকা কেন্দ্র পেতে পারি?
"
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,"আপনি পিন কোডের মাধ্যমে অনুসন্ধান করে অথবা রাজ্য ও জেলা নির্বাচন করে আপনার অবস্থানের নিকটবর্তী টিকা কেন্দ্রের জন্য কো-ওয়াইন পোর্টাল (বা আরোগ্য সেতু) অনুসন্ধান করতে পারেন।
"
Can I reschedule my appointment?,আমি কি আমার অ্যাপয়েন্টমেন্টের সময় পুনরায় নির্ধারণ পারি?
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.","হ্যাঁ, আপনি ইতিমধ্যে নির্ধারিত একটি অ্যাপয়েন্টমেন্ট বাতিল করতে পারেন। আপনি অ্যাপয়েন্টমেন্টটি পুনরায় নির্ধারণ করতে এবং আপনার সুবিধার জন্য আরও একটি তারিখ বা সময় স্লট পছন্দ করতে পারেন।
"
Do I have an option for cancellation of appointment?,আমার কাছে অ্যাপয়েন্টমেন্ট বাতিল করার জন্য কী বিকল্প আছে?
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","হ্যাঁ, আপনি ইতিমধ্যে নির্ধারিত একটি অ্যাপয়েন্টমেন্ট বাতিল করতে পারেন। আপনি অ্যাপয়েন্টমেন্টটি পুনরায় নির্ধারণ করতে এবং আপনার সুবিধার জন্য আরও একটি তারিখ বা সময় স্লট পছন্দ করতে পারেন।
"
Where will I receive confirmation of date and time of vaccination?,"আমি টিকা নেওয়ার তারিখ এবং সময়টির নিশ্চয়তা কোথায় পাব?
"
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","একবার অ্যাপয়েন্টমেন্ট নির্ধারিত হয়ে গেলে, আপনি আপনার নিবন্ধিত মোবাইল নম্বরে আসা এস.এম.এস.-এ অ্যাপয়েন্টমেন্টের জন্য বেছে নেওয়া টিকা কেন্দ্র, তারিখ এবং সময় স্লটের বিবরণ পাবেন। আপনি অ্যাপয়েন্টমেন্ট স্লিপ ডাউনলোড করে এটি প্রিন্ট করতে পারেন বা এটি আপনার স্মার্ট ফোনে রাখতে পারেন।"
Can I get vaccination without appointment?,"আমি অ্যাপয়েন্টমেন্ট ছাড়াই টিকা পেতে পারি?
"
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","৪৫ বছর বা তার বেশি বয়সের নাগরিকরা অনলাইনে অ্যাপয়েন্টমেন্ট নির্ধারণ করতে পারেন বা টিকা কেন্দ্রগুলিতে ওয়াক-ইন করতে পারেন। ১৮-৪৪ বছর বয়সী নাগরিকদের বাধ্যতামূলকভাবে রেজিস্ট্রেশন ও অনলাইনে অ্যাপয়েন্টমেন্ট নির্ধারণ করা উচিত। যদিও, সমস্ত নাগরিককে নির্ঝঞ্ঝাটভাবে টিকাদানের অভিজ্ঞতার জন্য অনলাইন রেজিস্ট্রেশন এবং টিকা দেওয়ার সময়সূচী নির্ধারণ করার পরামর্শ দেওয়া হয়।"
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,"১৮-৪৪ বছর বয়সী নাগরিকদের বাধ্যতামূলকভাবে রেজিস্ট্রেশন করা উচিত এবং টিকা দেওয়ার আগে অনলাইনে অ্যাপয়েন্টমেন্টের সময় নির্ধারণ করা উচিত
"
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","তবে সকল নাগরিককে নির্ঝঞ্ঝাট টিকাদানের অভিজ্ঞতার জন্য অনলাইন রেজিস্ট্রেশন এবং টিকা দেওয়ার সময়সূচী নির্ধারণ করার পরামর্শ দেওয়া হচ্ছে।
"
Ministry of Health and Family Welfare,স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রক
Register/ Sign In yourself,রেজিস্টার করুন/সাইন ইন করুন
Check your nearest vaccination center and slots availability,আপনার নিকটতম টিকাদান কেন্দ্র এবং স্লটগুলির উপলভ্যতা দেখে নিন
Search,"অনুসন্ধান
"
View full report,"সম্পূর্ণ রিপোর্ট দেখুন
"
How it Works,কিভাবে এটা কাজ করে
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,ভ্যাকসিনের স্থান নির্বাচন করুন/ টিকা নেওয়ার জন্য আপনার নিকটবর্তী ভ্যাকসিন কেন্দ্রটি নির্বাচন করুন
Confirm your SlotBook your slot to Get Vaccine,ভ্যাকসিন পেতে আপনার স্লটটি নিশ্চিত করুন/ভাক্সিন পেতে স্লত বুক করুন
Any Question? Please follow our Frequently asked questions (FAQ),"কোন প্রশ্ন? আমাদের প্রায়শই জিজ্ঞাসিত প্রশ্নাবলী (FAQ) অনুসরণ করুন
"
Know how to book your appointment Dos and Don'ts,আপনার অ্যাপয়েন্টমেন্ট কিভাবে বুক করতে হবে জানুন। কী করা উচিত বা কী করা উচিত না
Know how to book your appointment,"আপনার অ্যাপয়েন্টমেন্ট কিভাবে বুক করতে হবে জানুন
"
Dos and Don'ts,কী করা উচিত বা কী করা উচিত না
Our Partners,আমাদের পার্টনার 
Co-WIN Support Desk- We're online  Send Transcriptions  End Chat,কো-উইন সাপোর্ট ডেস্ক- আমরা অনলাইনে আছি। ট্রান্সক্রিপশন প্রেরণ শেষ চ্যাট
Co-WIN Support Desk- We're online,"কো-উইন সাপোর্ট ডেস্ক- আমরা অনলাইনে আছি
"
Send Transcriptions  End Chat,ট্রান্সক্রিপশন পাথান/ চ্যাট শেষ করুন
Send Transcriptions  End Chat,ট্রান্সক্রিপশন পাথান/ চ্যাট শেষ করুন
Start Chat,চ্যাট শুরু করুন
"Monday, 1:27 PM Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","সোমবার, 1:27 PM. কোউইন হেল্পডেস্কে আপনাকে স্বাগতম, যদি আপনার সাহায্যের প্রয়োজন হয় এই বার্তার জবাব দিন, আমরা অনলাইনে এবং সহায়তা করতে প্রস্তুত।"
"Monday, 1:27 PM","সোমবার, 1:27 PM"
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","কোউইন হেল্পডেস্কে আপনাকে স্বাগতম, যদি আপনার সাহায্যের প্রয়োজন হয় এই বার্তার জবাব দিন, আমরা অনলাইনে এবং সহায়তা করতে প্রস্তুত।"
This chat session has ended,"এই চ্যাট সেশন শেষ হয়ে গেছে
"
Tot,মোট
Tot Vaccination Doses,মোট ভ্যাকসিনেটেড 
Dose-1 Vaccinations,ডোজ -১ ভ্যাকসিনেশন
Dose-2 Vaccinations,ডোজ -২ ভ্যাকসিনেশন
Tot Vaccinated - Male,মোট ভ্যাকসিনেটেড - পুরুষ
Tot Vaccinated - Female,মোট ভ্যাকসিনেটেড - মহিলা
Male,পুরুষ
Female,মহিলা
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,"আপনার মোবাইল নম্বর বা আধার নং বা অন্য কোনও পরিচয়পত্র ব্যবহার করে রেজিস্টার করুন।
"
Select your nearby Vaccine Center for vaccination,টিকা নেওয়ার জন্য আপনার নিকটবর্তী ভ্যাকসিন কেন্দ্রটি নির্বাচন করুন
Book your slot to Get Vaccine,"ভ্যাকসিন পেতে আপনার স্লট বুক করুন
"
Please follow our Frequently asked questions (FAQ),আমাদের প্রায়শই জিজ্ঞাসিত প্রশ্নাবলী (FAQ) অনুসরণ করুন
How it Works,কিভাবে এটা কাজ করে
Our Partners,আমাদের পার্টনার 
Check your nearest vaccination center and slots availability,"আপনার নিকটতম টিকাদান কেন্দ্র এবং স্লটগুলির উপলভ্যতা দেখে নিন
"
Register Yourself,নিজেকে রেজিস্টার করুন
Choose Vaccine Location,ভ্যাকসিন স্থান বেছে নিন
Confirm your Slot,আপনার স্লট নিশ্চিত করুন
Any Question?,কোন প্রশ্ন?
This chat session has ended,এই চ্যাট অধিবেশন শেষ হয়েছে
Ministry of Health and Family Welfare,স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রক
FAQ,FAQ ড্যাশবোর্ড ওপেন APIs বিভাগ লগইন ভ্যাকসিনেটর যাচাই শংসাপত্র
Dashboard,ড্যাশবোর্ড
Open APIs,API খুলুন
Department Login,ডিপার্টমেন্ট লগ-ইন
Vaccinator,ভ্যাকসিনেটর
Verify Certificate,শংসাপত্র যাচাই করুন
Register/ Sign In yourself,রেজিস্টার করুন/সাইন ইন করুন
Register/ Sign In yourself,রেজিস্টার করুন/সাইন ইন করুন
View full report Ã‚Â»,"সম্পূর্ণ রিপোর্ট দেখুন Ã‚Â »
"
Frequently asked questions (FAQ),প্রায়শই জিজ্ঞাসিত প্রশ্নাবলী (FAQ)
Know how to book your appointment,আপনার অ্যাপয়েন্টমেন্ট বুক করতে হবে কিভাবে জানুন
Dos and Don'ts,কী করা উচিত বা কী করা উচিত না
Send Transcriptions,ট্রান্সক্রিপশন পাঠান
End Chat,চ্যাট শেষ
FAQ,FAQ ড্যাশবোর্ড ওপেন APIs বিভাগ লগইন ভ্যাকসিনেটর যাচাই শংসাপত্র
Dashboard,ড্যাশবোর্ড
Open APIs,API খুলুন
Department Login,ডিপার্টমেন্ট লগ-ইন
Vaccinator,ভ্যাকসিনেটর
Verify Certificate,শংসাপত্র যাচাই করুন
Register/ Sign In yourself,নিজেকে রেজিস্টার / সাইন ইন করুন
FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate,FAQ ড্যাশবোর্ড ওপেন APIs বিভাগ লগইন ভ্যাকসিনেটর যাচাই শংসাপত্র
Register/ Sign In yourself,নিজেকে রেজিস্টার / সাইন ইন করুন
Please follow our,"অনুগ্রহ করে আমাদের ফলো করুন
"
Frequently asked questions,ফ্রিকুয়েন্টলি আস্কড কয়েশ্চন্স
Enter your PIN,পিন নাম্বার দিন।
You can contact on any of the following details,আপনি নিম্নলিখিত যেকোনো পদ্ধতিতে যোগাযোগ করতে পাড়েন।
Helpline Number,হেল্পলাইন নাম্বার
Technical Helpline Number,টেকনিকাল হেল্পলাইন নাম্বার
Helpline Email Id,হেল্পলাইন ই-মেইল আইডি 
"You may also contact the Vaccination Centre where you took vaccination, for advice.",পরামর্শের জন্য আপনি ভ্যাকসিনেশন কেন্দ্রের সাথেও যোগাযোগ করতে পারেন যেখানে আপনি টিকা নিয়েছিলেন।
Toll free,টোল ফ্রী
, 
