word,replacedWord
"What should I do?  Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","હા, શક્ય છે કે તમારા  સ્થાનની નજીક રસીકરણ કાર્યક્રમની સુવિધા હજી પ્રકાશિત થઇ ન હોય, Co -WIN પ્લેટફોર્મ પર તમારા સ્થળની નજીક રસીકરણ સુવિધાઓ શરુ ન થાય ત્યાં સુધી તમે થોડા સમય  તેની સેવાઓ શરુ કરવા  સક્રિય બને તેની રાહ જુઓ"
C. 2nd dose scheduling,બીજા ડોઝનો સમય નિશ્ચિત કરવો
Is it necessary to take 2nd dose of vaccination?,બીજો ડોઝ લેવો આવશ્યક છે? 
Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.,"હા, રસીકરણના સંપૂર્ણ લાભની અનુભુતી  માટે રસીના બંને ડોઝ લેવાની ભલામણ કરવામાં આવે છે. બંને ડોઝ એક જ પ્રકારની રસીના હોવા જરુરી છે."
It is recommended that the 2nd dose of COVAXIN should be administered in the interval of 4 to 6 weeks from the date of 1st dose administration. For COVISHIELD the recommended interval is 4 to 8 weeks while an interval of 6 to 8 weeks gives an enhanced protection. You may choose the date of 2nd dose vaccination as per your convenience.,"COVAXIN નો બીજો ડોઝ પહેલો ડોઝ લીધાની તારીખ પછી 4 થી 6 અઠવાડિયાના અંતરાલ બાદ લેવાની ભલામણ કરવામાં આવે છે. જોકે , COVISHILD માટે આ અંતરાલ 4 થી 8 અઠવાડિયા હોવાનો આગ્રહ રખાય છે.પરંતુ 6 થી 8  અઠવાડિયાનો અંતરાઅલ ઉત્તમ સુરક્ષા આપે છે. તમારી અનુકુળતા મુજબ તમે બીજા ડોઝ માટેની તારીખ પસંદ કરી શકો છો"
Will my 2nd dose appointment be automatically scheduled by Co-WIN system?,શું મારા રસીના બીજા ડોઝ માટે એપોઇન્ટમેન્ટ કો-વિન સિસ્ટમ દ્વારા આપમેળે શેડ્યૂલ કરવામાં આવશે
No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.,"ના, તમારે બીજા ડોઝના રસીકરણ માટે એપોઇન્ટમેન્ટ લેવી પડશે. કો - વિન સિસ્ટમ તમને એપઇન્ટમેન્ટ બુક કરવામાં મદદ કરશે. જ્યાં તમને પહેલા આપવામાં આવેલ રસીના પ્રકાર મુજબ (COVAXIN અથવા COVISHIELD) રસી આપવામાં આવશે."
Whom can I contact if I have some problems related to my online registration of appointment?,"જો મને ઓનલાઇન એપોઇન્ટમેન્ટ સંબંધે કોઇપણ મુશ્કેલી હોય,તો મારે કોનો સંપર્ક કરવાનો રહેશે? "
You can call on the national helpline â€˜1075â€™ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.,COVID-19 રસીકરણ અને Co-WIN સોફ્ટવેર સંબંધિત પ્રશ્નો અને માહિતી માટે તમે રાષ્ટ્રીય  હેલ્પલાઇન Ã ¢ ¢1075Ã ¢ â‚¬â „„ પર સંપર્ક કરી શકો છો. 
Scheduling Appointment,એપોઇન્ટમેન્ટ સુનિશ્ચિત કરવા 
Can I book an appointment for vaccination in the Co-WIN portal?,શું હું Co-WIN પોર્ટલ પર રસીકરણ માટેની એપોઇન્ટમેન્ટ બુક કરાવી શકું છું
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","હા, તમે તમારા રજિસ્ટર્ડ મોબાઇલ નંબર દ્વારા કો-વિન પોર્ટલમાં લોગ -ઇન થયા પછી કો-વિન પોર્ટલ દ્વારા રસીકરણ માટે એપોઇન્ટમેન્ટ બુક કરાવી શકો છો. સિસ્ટમ રસીકરણ કેન્દ્રો બતાવશે જે રજિસ્ટ્રેશન પોર્ટલમાં દાખલ નાગરિકની ઉંમર પ્રમાણે રસીકરણની મંજૂરી આપે છે"
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,જો એક નાગરિક 45 વર્ષ કે તેથી વધુ ઉંમરના અને અન્ય 18 કે તેથી વધુ વયના હોય તો કયા વિકલ્પો છે
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per StateÃ¢â‚¬â„¢s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","જો એક  વ્યક્તિ 45  વર્ષ કે તેથી વધુ વયના અને અન્ય 18 કે તેથી વધુ વયના હોય, અને બંને સાથે એપોઇન્ટમેન્ટ મેળવવા માંગે છે, તો પછી ફક્ત ખાનગી રસીકરણ કેન્દ્રો અથવા  રાજ્યની નીતિ  મુજબના રસીકરણ કેન્દ્રો ઉપલબ્ધ કરાવવામાં આવશે. જો કે, એવું થઈ શકે છે કે કેટલીક હોસ્પિટલો કે જે 45 વર્ષ કે તેથી વધુ ઉંમરના લોકોને પૂરી પાડે છે, ઓછી વય ધરાવતા લોકો માટે નિમણૂક બુક કરવાની મંજૂરી આપી શકતા નથી. તે કિસ્સામાં તમે એક પછી એક બુકિંગ કરી શકો છો"
Can I check the vaccine being administered at each vaccination centre?,શું હું દરેક રસીકરણ કેન્દ્ર પર આપવામાં આવતી રસી ચકાસી શકું છું
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","હા, રસીકરણ માટેની એપોઇન્ટમેન્ટનું સમયપત્રક બનાવતી વખતે, સિસ્ટમ રસીકરણ કેન્દ્રના નામની સાથે, રસીના નામ પણ બતાવશે જે ખાનગી હોસ્પિટલોમાં આપવામાં આવશે. સરકારી હોસ્પિટલો રસીનું નામ બતાવી શકશે નહીં"
Can I download appointment slip?,શું હું એપોઇંટમેન્ટ સ્લિપ ડાઉનલોડ કરી શકું છું
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","હા, એપોઇન્ટમેન્ટ સુનિશ્ચિત થયા પછી એપોઇન્ટમેન્ટ સ્લિપ ડાઉનલોડ કરી શકાય છે"
How can I find the nearest vaccination centre?,હું નજીકના રસીકરણ કેન્દ્રને કેવી રીતે શોધી શકું
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,તમે પિનકોડ દ્વારા શોધીને  અથવા રાજ્ય કે જિલ્લાને પસંદ કરીને તમારા સ્થળની નજીકનું રસીકરણ કેન્દ્ર કો - વિન પોર્ટલ (અથવા આરોગ્ય સેતુ) માં શોધી શકો છો
Can I reschedule my appointment?,શું હું મારી એપોઇન્ટમેન્ટને ફરીથી શેડ્યૂલ કરી શકું
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.","એપોઇન્ટમેન્ટ કોઇપણ સમયે ફરીથી શેડ્યુલ કરી શકાય છે,જો તમે એપોઇન્ટમેન્ટની તારીખે રસીકરણ માટે ન જઇ શકતા હો, તો તમે અહીં આપેલ ટેબ Ã¢â‚¬Å“RescheduleÃ¢â‚¬Â પર ક્લિક કરીને ફરીથી એપોઇન્ટમેન્ટ મેળવી શકો છો. "
Do I have an option for cancellation of appointment?,શું મારી પાસે એપોઇન્ટમેન્ટ રદ કરવા માટે કોઈ વિકલ્પ છે
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","હા,તમે પહેલાથી જ નિર્ધારિત એપોઇન્ટમેન્ટ રદ કરી શકો છો . તમે એપોઇન્ટમેન્ટ ફરીથી નિશ્ચિત કરી શકો છો અને તમારી સુવિધા મુજબ બીજી તારીખ અથવા સમય સ્લોટ પસંદ કરી શકો છો. "
Where will I receive confirmation of date and time of vaccination?,મને રસીકરણની તારીખ અને સમયની પુષ્ટિ ક્યાં મળશે
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","એકવાર એપોઇન્ટમેન્ટ સુનિશ્ચિત થઈ જાય, પછી તમને રસીકરણ કેન્દ્ર, તારીખ અને સમય સ્લોટની વિગતો તમારા રજિસ્ટર્ડ મોબાઇલ નંબર પર મોકલેલા એસએમએસમાં મળશે. તમે એપોઇન્ટમેન્ટ સ્લિપ પણ ડાઉનલોડ કરી શકો છો અને તેને પ્રિન્ટ કરી શકો છો અથવા તેને તમારા સ્માર્ટ ફોનમાં રાખી શકો છો"
Can I get vaccination without appointment?,શું હું એપોઇન્ટમેન્ટ વગર રસી મેળવી શકુ? 
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.",45 વર્ષ કે તેથી વધુ વયના નાગરિકો ઓનલાઇન એપોઇન્ટમેન્ટ નિશ્ચિત કરી શકે છે અથવા રસીકરણ કેન્દ્રમાં વૉક ઇન કરીને રસી લઇ શકે છે. 
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,"18 -44 વર્ષના નાગરિકોએ રસીકરણ પહેલા ફરજિયાત રીતે પોતાની નોંધણી કરાવીને એપોઇન્ટમેન્ટ મેળવી લેવી જોઇએ. તેમ છતા, બધા નાગરિકોને તકલીફમુક્ત રસીકરણના અનુભવ માટે ઓન લાઇન નોંધણી કરવાની અને રસીકરણને નિશ્ચિત કરવાની ભલામણ કરવામાં આવે છે"
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","જો કે, બધા નાગરિકોને મુશ્કેલી વિના રસીકરણના અનુભવ માટે ઓનલાઇન નોંધણી કરવાની અને રસીકરણની સમયસર સુનિશ્ચિત કરવાની ભલામણ કરવામાં આવે છે"
Ministry of Health and Family Welfare,આરોગ્ય અને પરિવાર કલ્યાણ મંત્રાલય
Register/ Sign In yourself,જાતે નોંધણી / સાઇન ઇન કરો
Check your nearest vaccination center and slots availability,તમારા નજીકના રસીકરણ કેન્દ્ર અને સ્લોટ્સની ઉપલબ્ધતા ચકાસો
Search,તપાસ કરો
View full report,સંપૂર્ણ અહેવાલ જુઓ
How it Works,તે કેવી રીતે કામ કરે છે
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,રસી મુકાવાનુ  સ્થાન પસંદ કરો. રસીકરણ માટે તમારા નજીકના રસી કેન્દ્રની પસંદગી કરો
Confirm your SlotBook your slot to Get Vaccine,રસી અપાવવા માટે તમારા સ્થાનને પસંદ કરો. બુક થયેલા  સ્લોટની પુષ્ટિ કરો
Any Question? Please follow our Frequently asked questions (FAQ),કોઈ પ્રશ્ન  છે ? તો  કૃપા કરીને અમારા વારંવાર પૂછાતા પ્રશ્નો (FAQ) ને અનુસરો
Know how to book your appointment Dos and Don'ts,જાણો કેવી રીતે તમારી એપોઇન્ટમેન્ટ બુક કરવી. તે માટે  શું કરવું અને શું નહીં કરવું 
Know how to book your appointment,તમારી એપોઇન્ટ્મેન્ટ કેવી રીતે બુક કરવી તે જાણો
Dos and Don'ts,શું કરવું અને શું  ના કરવું
Our Partners,અમારા પાર્ટનર્સ
Co-WIN Support Desk- We're online  Send Transcriptions  End Chat,Co- WIN  સપોર્ટ ડેસ્ક- અમે ઓનલાઇન છીએ .ટ્રાંસ્ક્રિપ્શન્સ મોકલો . ચેટનો અંત
Co-WIN Support Desk- We're online,Co - WIN સપોર્ટ ડેસ્ક- અમે ઓનલાઇન છીએ
Send Transcriptions  End Chat,ટ્રાન્સક્રિપ્શન્સ મોકલો.  ચેટનો અંત 
Send Transcriptions  End Chat,ટ્રાન્સક્રિપ્શન્સ મોકલો.  ચેટનો અંત 
Start Chat,ચેટ શરુ કરો 
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","સોમવાર, 1:27 PM કોવિન હેલ્પડેસ્કમાં આપનું સ્વાગત છે, જો તમને આ સંદેશનો સરળ જવાબ આપવાની જરૂર હોય, તો અમે ઓનલાઇન છીએ અને સહાય માટે તૈયાર છીએ"
"Monday, 1:27 PM","સોમવાર, 1:27 PM"
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","કોવિન હેલ્પડેસ્કમાં આપનું સ્વાગત છે, જો તમને આ સંદેશનો સરળ જવાબ આપવાની જરૂર હોય, તો અમે onlineનલાઇન છીએ અને સહાય માટે તૈયાર છીએ"
This chat session has ended,આ ચેટનું સેશન  સમાપ્ત થયું છે
Tot,Tot
Tot Vaccination Doses,Tot રસીકરણના ડોઝ
Dose-1 Vaccinations,ડોઝ - ૧ નું રસીકરણ 
Dose-2 Vaccinations,ડોઝ -૨ નું રસીકરણ 
Tot Vaccinated - Male,Tot રસીકરણ -પુરુષ 
Tot Vaccinated - Female,Tot રસીકરણ -સ્ત્રી
Male,પુરુષ
Female,સ્ત્રી
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,તમારા મોબાઇલ નંબર  અથવા આધાર નંબર. અથવા કોઈપણ અન્ય ઓળખાણ દસ્તાવેજ નો ઉપયોગ કરીને નોંધણી કરો
Select your nearby Vaccine Center for vaccination,રસીકરણ માટે તમારા નજીકના રસી કેન્દ્રને  પસંદ કરો
Book your slot to Get Vaccine,રસી મેળવવા માટે તમારો સ્લોટ બુક કરો
Please follow our Frequently asked questions (FAQ),કૃપા કરીને અમારા વારંવાર પૂછાતા પ્રશ્નો (FAQ) ને અનુસરો
How it Works,તે કેવી રીતે કામ કરે છે
Our Partners,અમારા પાર્ટનર્સ
Check your nearest vaccination center and slots availability,તમારા નજીકના રસીકરણ કેન્દ્ર અને સ્લોટ્સની ઉપલબ્ધતા તપાસો
Register Yourself, તમારી  નોંધણી કરો
Choose Vaccine Location,રસી  લેવા માટેનું સ્થાન પસંદ કરો
Confirm your Slot,તમારા સ્લોટની પુષ્ટિ કરો
Any Question?,કોઇ પ્રશ્ન છે
This chat session has ended,આ ચેટનું સેશન સમાપ્ત થયું છે
Ministry of Health and Family Welfare,આરોગ્ય અને પરિવાર કલ્યાણ મંત્રાલય
FAQ,FAQ
Dashboard,ડેશબોર્ડ
Open APIs,APIs ખોલો
Department Login,વિભાગમાં લોગ ઇન 
Vaccinator,રસી આપનાર
Verify Certificate,પ્રમાણપત્રની ચકાસણી કરો
Register/ Sign In yourself,જાતે નોંધણી / સાઇન ઇન કરો
Register/ Sign In yourself,જાતે નોંધણી / સાઇન ઇન કરો
View full report Ã‚Â»,સંપૂર્ણ અહેવાલ જુઓ Ã‚Â »
Frequently asked questions (FAQ),વારંવાર પૂછાતા પ્રશ્નો (FAQ
Know how to book your appointment,તમારી એપોઇન્ટમેન્ટ કેવી રીતે બુક કરવી તે જાણો
Dos and Don'ts,શું કરવું અને શું  ના કરવું
Send Transcriptions,ટ્રાંસ્ક્રિપ્શન્સ મોકલો
End Chat,ચેટ બંધ કરો
FAQ,FAQ
Dashboard,ડેશબોર્ડ
Open APIs,APIs ખોલો
Department Login,વિભાગમાં લોગ ઇન 
Vaccinator,રસી આપનાર
Verify Certificate,પ્રમાણપત્રની ચકાસણી કરો
Register/ Sign In yourself,જાતે નોંધણી / સાઇન ઇન કરો
FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate,FAQ  -ડેશબોર્ડ ઓપન -  APIs વિભાગ લોગ ઇન -  રસીકરણકર્તા -   પ્રમાણપત્ર ચકાસો
Register/ Sign In yourself,જાતે નોંધણી / સાઇન ઇન કરો
Please follow our,અમારા FAQ ને અનુસરો
Frequently asked questions,વારંવાર પૂછાતા પ્રશ્નો
Enter your PIN,તમારો પિનકોડ  દાખલ કરો
You can contact on any of the following details,તમે નીચેમાંથી  કોઈપણ વિકલ્પથી અમારોસંપર્ક કરી શકો છો
Helpline Number,હેલ્પલાઈન નંબર
Technical Helpline Number,તકનીકી હેલ્પલાઈન નંબર
Helpline Email Id,હેલ્પલાઇન ઇમેઇલ Id
"You may also contact the Vaccination Centre where you took vaccination, for advice.",સલાહ માટે જ્યાં તમે રસી લીધી હતી તે રસીકરણ કેન્દ્રનો સંપર્ક કરી શકો છો 
Toll free,કર મુક્ત(ટોલ ફ્રી
