word,replacedWord
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","हो, अपॉइंटमेंट घेतल्यावर अपॉइंटमेंटची पावती डाऊनलोड करता येईल."
How can I find the nearest vaccination centre?,जवळचे लसीकरण केंद्र कसे शोधावे?
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,आपण को-विन पोर्टलमध्ये (किंवा आरोग्य सेतू) पिनकोडद्वारे किंवा राज्य आणि जिल्हा निवडून आपल्या जवळचे लसीकरण केंद्र शोधू शकता.
Can I reschedule my appointment?,मला आपल्या अपॉइंटमेंटची वेळ बदलता येईल का?
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.",अपॉईंटमेंटची वेळ कधीही बदलता येते. आपण अपॉईंटमेंट बदलून आपल्या सोयीनुसार दुसरी तारीख किंवा कालावधी निवडू शकता
Do I have an option for cancellation of appointment?,अपॉईंटमेंट रद्द करण्याचा पर्याय आहे का?
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.",मला अपॉईंटमेंटच्या दिवशी लसीकरणासाठी जाणे शक्य नसेल तर मी काय करावे?
Where will I receive confirmation of date and time of vaccination?,मला लसीकरणाची निश्चित केलेली तारीख आणि वेळ कधी कळवण्यात येईल?
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","एकदा अपॉईंटमेंट घेतली की आपल्याला लसीकरण केंद्र, तारीख आणि अपॉईंटमेंटचा कालावधी आपल्या नोंदणीकृत मोबाईल नंबरवर एका एसएमएसद्वारे कळवण्यात येईल. आपण अपॉईंटमेंटची पावती डाऊनलोड करून तिची छापील प्रत किंवा स्मार्टफोनमध्ये स्क्रीनशॉट ठेवू शकता."
Can I get vaccination without appointment?,मला अपॉईंटमेंट शिवाय लस मिळू शकते का?
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","४५ वर्षे व त्याहून अधिक वयाचे नागरिक ऑनलाईन अपॉईंटमेंट घेऊ शकतात किंवा थेट लसीकरण केंद्रात येऊ शकतात.१८ ते ४४ वयोगटातील नागरिकांनी लसीकरणाआधी आपली नोंदणी करून ऑनलाईन अपॉइंटमेंट घेणे बंधनकारक आहे. मात्र, लसीकरण सुलभ होण्यासाठी सर्व नागरिकांनी ऑनलाईन नोंदणी करून अगोदरच लसीकरण कालावधी निश्चित करणे हितकर आहे"
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,१८ ते ४४ वयोगटातील नागरिकांनी लसीकरणाआधी आपली नोंदणी करून ऑनलाईन अपॉइंटमेंट घेणे बंधनकारक आहे. 
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","मात्र, लसीकरण सुलभ होण्यासाठी सर्व नागरिकांनी ऑनलाईन नोंदणी करून अगोदरच लसीकरण कालावधी निश्चित करणे हितकर आहे"
Ministry of Health and Family Welfare,आरोग्य व कुटुंब कल्याण मंत्रालय
Register/ Sign In yourself,नोंदणी/प्रवेश करा
Check your nearest vaccination center and slots availability,आपल्या जवळचे लसीकरण केंद्र आणि उपलब्ध जागा शोधा 
Search,शोधा
View full report,पूर्ण अहवाल पाहा
How it Works,कार्यपद्धती
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,लसीकरण स्थळ निवडा आपल्या जवळचे लसीकरण केंद्र निवडा 
Confirm your SlotBook your slot to Get Vaccine,आपला कालावधी निश्चित करा लस घेण्यासाठी आपला कालावधी निवडा
Any Question? Please follow our Frequently asked questions (FAQ),काही प्रश्न? कृपया आम्हाला नेहमी विचारण्यात येणारे प्रश्न पाहा
Know how to book your appointment Dos and Don'ts,अपॉईंटमेंट कशी घ्यावी हे जाणून घ्या
Know how to book your appointment,अपॉईंटमेंट कशी घ्यावी हे जाणून घ्या
Dos and Don'ts,मार्गदर्शन
Our Partners,आमचे साहाय्यक
Co-WIN Support Desk- We're online  Send Transcriptions  End Chat,कोविन मदत कक्ष - आम्ही ऑनलाईन आहोत 
Co-WIN Support Desk- We're online,कोविन मदत कक्ष - आम्ही ऑनलाईन आहोत 
Send Transcriptions ,लेखी संभाषण पाठवा संभाषण थांबवा
End Chat,संभाषण थांबवा
Start Chat,संभाषण सुरू करा
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.",#
"Monday, 1:27 PM",#
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","को-विन मदत कक्षात आपले स्वागत आहे, आपल्याला मदत हवी असल्यास त्वरित या संदेशाला उत्तर द्या, आम्ही ऑनलाईन असून मदत करायला सज्ज आहोत. "
This chat session has ended,हे संभाषण समाप्त झाले आहे
Tot,एकूण
Tot Vaccination Doses,एकूण लसीचे डोस
Dose-1 Vaccinations,पहिला डोस लसीकरण
Dose-2 Vaccinations,दुसरा डोस लसीकरण
Tot Vaccinated - Male,एकूण लसीकरण - पुरुष
Tot Vaccinated - Female,एकूण लसीकरण - महिला
Male,पुरुष
Female,महिला
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,आपला मोबाईल नंबर किंवा आधार क्रमांक किंवा इतर ओळखपत्राद्वारे नोंदणी करा
Select your nearby Vaccine Center for vaccination,लसीकरणासाठी आपल्या जवळचे लसीकरण केंद्र निवडा
Book your slot to Get Vaccine,लस घेण्यासाठी आपला कालावधी निवडा
Please follow our Frequently asked questions (FAQ),कृपया आम्हाला नेहमी विचारण्यात येणारे प्रश्न पाहा
How it Works,कार्यपद्धती
Our Partners,आमचे साहाय्यक
Check your nearest vaccination center and slots availability,आपल्या जवळचे लसीकरण केंद्र आणि उपलब्ध कालावधी शोधा
Register Yourself,नोंदणी करा
Choose Vaccine Location,लसीकरण केंद्र निवडा
Confirm your Slot,आपला कालावधी निश्चित करा
Any Question?,काही प्रश्न? 
This chat session has ended,हे संभाषण समाप्त झाले आहे
Ministry of Health and Family Welfare,आरोग्य व कुटुंब कल्याण मंत्रालय
FAQ,नेहमी विचारण्यात येणारे प्रश्न
Dashboard,डॅशबोर्ड
Open APIs,मुक्त एपीआय
Department Login,विभागीय लॉग-इन
Vaccinator,लस देणाऱ्याचे नाव
Verify Certificate,प्रमाणपत्र पडताळून पाहा
Register/ Sign In yourself,नोंदणी/प्रवेश करा
Register/ Sign In yourself,नोंदणी/प्रवेश करा
View full report Ã‚Â»,पूर्ण अहवाल पाहा
Frequently asked questions (FAQ),नेहमी विचारण्यात येणारे प्रश्न
Know how to book your appointment,अपॉईंटमेंट कशी घ्यावी हे जाणून घ्या
Dos and Don'ts,मार्गदर्शन
Send Transcriptions,लेखी संभाषण पाठवा
End Chat,संभाषण थांबवा
FAQ,नेहमी विचारण्यात येणारे प्रश्न
Dashboard,डॅशबोर्ड
Open APIs,मुक्त एपीआय
Department Login,विभागीय लॉगइन
Vaccinator,लस देणाऱ्याचे नाव
Verify Certificate,प्रमाणपत्र पडताळून पाहा
Register/ Sign In yourself,नोंदणी/प्रवेश करा
FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate,#
Register/ Sign In yourself,नोंदणी/प्रवेश करा
Please follow our,कृपया आम्हाला
Frequently asked questions,नेहमी विचारण्यात येणारे प्रश्न पाहा
Enter your PIN,पिन क्रमांक लिहा
You can contact on any of the following details,आपण यापैकी कुठल्याही क्रमांकावर संपर्क साधू शकता
Helpline Number,हेल्पलाईन नंबर
Technical Helpline Number,तांत्रिक हेल्पलाईन नंबर
Helpline Email Id,हेल्पलाईन ईमेल आयडी
"You may also contact the Vaccination Centre where you took vaccination, for advice.","आपण ज्या लसीकरण केंद्रातून लस घेतली, तिथेही सल्ला घेण्यासाठी संपर्क साधू शकता"
Toll free,टोल फ्री
