"word","replacedWord"
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago. You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator. You should carry your vaccine certificate issued after the first dose.","ఒక పౌరుడికి 2 వ మోతాదుతో టీకాలు వేస్తున్నట్లయితే, రెండవ మోతాదు సమయంలో అందించబడుతున్న అదే వ్యాక్సిన్‌తో మొదటి మోతాదు వ్యాక్సిన్ చేయబడిందని మరియు మొదటి మోతాదు ఇవ్వబడిందని వారు నిర్ధారించాలని టీకా కేంద్రాలకు ఆదేశాలు ఇవ్వబడ్డాయి.  28 రోజుల క్రితం.  టీకా రకం మరియు 1 వ మోతాదు టీకా తేదీ గురించి సరైన సమాచారాన్ని మీరు టీకాతో పంచుకోవాలి.  మొదటి మోతాదు తర్వాత జారీ చేసిన మీ టీకా సర్టిఫికెట్‌ను మీరు తీసుకెళ్లాలి."
"Can I get vaccinated with 2nd dose in a different State/District?","నేను వేరే రాష్ట్రం / జిల్లాలో 2 వ మోతాదుతో టీకాలు వేయవచ్చా?"
"Yes, you can get vaccinated in any State/District. The only restriction is that you will be able to get vaccinated only on those centres which are offering the same vaccine as was administered to you on your first dose.","అవును, మీరు ఏ రాష్ట్రం / జిల్లాలోనైనా టీకాలు వేయవచ్చు.  మీ మొదటి మోతాదులో మీకు అందించిన అదే వ్యాక్సిన్‌ను అందిస్తున్న కేంద్రాల్లో మాత్రమే మీరు టీకాలు వేయగలుగుతారు."
"Which documents should I carry with me for vaccination?","టీకా కోసం నేను ఏ పత్రాలను నాతో తీసుకెళ్లాలి?"
"You should carry your identity proof specified by you at the time of registration on the Co-WIN portal and a printout/screenshot of your appointment slip.","కో-విన్ పోర్టల్‌లో రిజిస్ట్రేషన్ సమయంలో మీరు పేర్కొన్న మీ గుర్తింపు రుజువును మరియు మీ అపాయింట్‌మెంట్ స్లిప్ యొక్క ప్రింటౌట్ / స్క్రీన్ షాట్‌ను మీరు తీసుకెళ్లాలి."
"I have registered myself on Co-Win portal. However, I am not able to make any booking as I do not see any vaccination facility near my location?","నేను కో-విన్ పోర్టల్‌లో నన్ను నమోదు చేసుకున్నాను.  అయినప్పటికీ, నా స్థానానికి సమీపంలో ఎటువంటి టీకా సౌకర్యం కనిపించనందున నేను ఎటువంటి బుకింగ్ చేయలేను?"
"What should I do?  Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","నేనేం చేయాలి?  అవును, మీ స్థలానికి సమీపంలో ఉన్న ఏ సదుపాయం వారి టీకా కార్యక్రమాన్ని ఇంకా ప్రచురించలేదు.  మీ స్థలానికి సమీపంలో ఉన్న టీకా సౌకర్యాలు కో-విన్ ప్లాట్‌ఫామ్‌లో ఆన్‌బోర్డ్ అయ్యే వరకు మీరు కొంత సమయం వేచి ఉండవచ్చు, చురుకుగా ఉండి వారి సేవలను ప్రారంభించండి."
"C. 2nd dose scheduling","C. 2 వ మోతాదు షెడ్యూలింగ్"
"Is it necessary to take 2nd dose of vaccination?","టీకా 2 వ మోతాదు తీసుకోవడం అవసరమా?"
"Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.","అవును.  టీకా యొక్క పూర్తి ప్రయోజనాన్ని గ్రహించడానికి రెండు మోతాదుల వ్యాక్సిన్ తీసుకోవాలని సిఫార్సు చేయబడింది.  రెండు మోతాదులు ఒకే టీకా రకాన్ని కలిగి ఉండాలి."
"It is recommended that the 2nd dose of COVAXIN should be administered in the interval of 4 to 6 weeks from the date of 1st dose administration. For COVISHIELD the recommended interval is 4 to 8 weeks while an interval of 6 to 8 weeks gives an enhanced protection. You may choose the date of 2nd dose vaccination as per your convenience.","  1 వ మోతాదు పరిపాలన తేదీ నుండి 4 నుండి 6 వారాల వ్యవధిలో COVAXIN యొక్క 2 వ మోతాదును అందించాలని సిఫార్సు చేయబడింది. COVISHIELD కొరకు సిఫార్సు చేయబడిన విరామం 4 నుండి 8 వారాలు కాగా, 6 నుండి 8 వారాల విరామం మెరుగైన రక్షణను ఇస్తుంది. మీ సౌలభ్యం ప్రకారం మీరు 2 వ మోతాదు టీకా తేదీని ఎంచుకోవచ్చు."
"Will my 2nd dose appointment be automatically scheduled by Co-WIN system?","నా 2 వ మోతాదు నియామకం కో-విన్ సిస్టమ్ ద్వారా స్వయంచాలకంగా షెడ్యూల్ చేయబడుతుందా?"
"No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.","లేదు. మీరు 2 వ మోతాదు టీకా కోసం అపాయింట్‌మెంట్ తీసుకోవాలి.  1 వ మోతాదు యొక్క టీకా రకం (COVAXIN లేదా COVISHIELD) వలె అదే వ్యాక్సిన్ ఇవ్వబడుతున్న టీకా కేంద్రంలో అపాయింట్‌మెంట్ బుక్ చేసుకోవడానికి కో-విన్ వ్యవస్థ మీకు సహాయం చేస్తుంది."
"Whom can I contact if I have some problems related to my online registration of appointment?","నా ఆన్‌లైన్ నియామక రిజిస్ట్రేషన్‌కు సంబంధించి కొన్ని సమస్యలు ఉంటే నేను ఎవరిని సంప్రదించగలను?"
"You can call on the national helpline ‘1075’ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.","COVID-19 టీకా మరియు కో-విన్ సాఫ్ట్‌వేర్ సంబంధిత ప్రశ్నలపై సమాచారం మరియు మార్గదర్శకత్వం కోసం మీరు జాతీయ హెల్ప్‌లైన్ '1075' కు కాల్ చేయవచ్చు."
"Scheduling Appointment","బి. నియామకాన్ని షెడ్యూల్ చేయడం"
"Can I book an appointment for vaccination in the Co-WIN portal?","కో-విన్ పోర్టల్‌లో టీకా కోసం అపాయింట్‌మెంట్ బుక్ చేసుకోవచ్చా?"
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","అవును, మీరు మీ రిజిస్టర్డ్ మొబైల్ నంబర్ ద్వారా కో-విన్ పోర్టల్‌కు లాగిన్ అయిన తర్వాత కో-విన్ పోర్టల్ ద్వారా టీకా కోసం అపాయింట్‌మెంట్ బుక్ చేసుకోవచ్చు.  రిజిస్ట్రేషన్ పోర్టల్‌లో ప్రవేశించిన పౌరుడి వయస్సు ప్రకారం టీకాలు వేయడానికి అనుమతించే టీకా కేంద్రాలను ఈ వ్యవస్థ చూపిస్తుంది."
"What are the options if one citizen is aged 45 or above and other is aged 18 or above?","ఒక పౌరుడు 45 లేదా అంతకంటే ఎక్కువ వయస్సు ఉంటే మరియు మరొకరు 18 లేదా అంతకంటే ఎక్కువ వయస్సు ఉంటే ఎంపికలు ఏమిటి?"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per Stateâ€™s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","ఒక పౌరుడు 45 లేదా అంతకంటే ఎక్కువ వయస్సు గలవాడు మరియు ఇతర పౌరుడు 18 నుండి 44 సంవత్సరాల వయస్సు గలవారు మరియు ఇద్దరూ కలిపి అపాయింట్‌మెంట్ షెడ్యూల్ చేయాలనుకుంటే, అప్పుడు రాష్ట్ర విధానం ప్రకారం ప్రైవేట్ చెల్లింపు టీకా కేంద్రాలు లేదా టీకా కేంద్రాలు మాత్రమే అందుబాటులో ఉంటాయి.  ఏదేమైనా, 45 సంవత్సరాలు లేదా అంతకంటే ఎక్కువ వయస్సు ఉన్నవారికి క్యాటరింగ్ చేస్తున్న కొన్ని ఆసుపత్రులు తక్కువ వయస్సు ఉన్నవారికి నియామకాల బుకింగ్‌ను అనుమతించకపోవచ్చు.  అలాంటప్పుడు మీరు ఒక్కొక్కటిగా బుకింగ్ చేసుకోవచ్చు."
"Can I check the vaccine being administered at each vaccination centre?","ప్రతి టికా కేద్రం లో వ్యక్సిన్ ను నేను తనికి చ్రయవచ్హా ?"
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","అవును, టీకా కోసం అపాయింట్‌మెంట్ షెడ్యూల్ చేస్తున్నప్పుడు, ఈ వ్యవస్థ టీకా కేంద్రం పేర్లతో పాటు టీకా పేరును ప్రైవేట్ ఆస్పత్రుల విషయంలో నిర్వహించబడుతుంది. ప్రభుత్వ ఆసుపత్రులు టీకా పేరు చూపించకపోవచ్చు."
"Can I download appointment slip?","నేను అపాయింట్‌మెంట్ స్లిప్‌ను డౌన్‌లోడ్ చేయవచ్చా?"
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","అవును, అపాయింట్‌మెంట్ షెడ్యూల్ అయిన తర్వాత అపాయింట్‌మెంట్ స్లిప్‌ను డౌన్‌లోడ్ చేసుకోవచ్చు."
"How can I find the nearest vaccination centre?","సమీప టీకా కేంద్రాన్ని నేను ఎలా కనుగొనగలను?"
"You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.","పిన్ కోడ్ ద్వారా శోధించడం ద్వారా లేదా రాష్ట్రం మరియు జిల్లాను ఎంచుకోవడం ద్వారా మీ స్థానానికి దగ్గరగా ఉన్న టీకా కేంద్రం కోసం మీరు కో-విన్ పోర్టల్ (లేదా ఆరోగ్య సేతు) లో శోధించవచ్చు. నియామక తేదీన నేను టీకా కోసం వెళ్ళలేకపోతే?"
"Can I reschedule my appointment?","నా నియామకాన్ని నేను తిరిగి షెడ్యూల్ చేయవచ్చా?"
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on “Reschedule” tab.","నియామకాన్ని ఎప్పుడైనా రీ షెడ్యూల్ చేయవచ్చు. ఒకవేళ మీరు నియామక తేదీన టీకా కోసం వెళ్ళలేకపోతే, మీరు రీషెడ్యూల్ టాబ్ పై క్లిక్ చేయడం ద్వారా అపాయింట్‌మెంట్‌ను రీ షెడ్యూల్ చేయవచ్చు."
"Do I have an option for cancellation of appointment?","నియామకాన్ని రద్దు చేయడానికి నాకు ఎంపిక ఉందా?"
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","అవును, మీరు ఇప్పటికే షెడ్యూల్ చేసిన అపాయింట్‌మెంట్‌ను రద్దు చేయవచ్చు. మీరు అపాయింట్‌మెంట్‌ను తిరిగి షెడ్యూల్ చేయవచ్చు మరియు మీ సౌలభ్యం యొక్క మరొక తేదీ లేదా సమయ స్లాట్‌ను ఎంచుకోవచ్చు."
"Where will I receive confirmation of date and time of vaccination?","టీకాలు వేసిన తేదీ మరియు సమయం యొక్క నిర్ధారణను నేను ఎక్కడ స్వీకరిస్తాను?"
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","అపాయింట్‌మెంట్ షెడ్యూల్ చేసిన తర్వాత, మీ రిజిస్టర్డ్ మొబైల్ నంబర్‌కు పంపిన ఎస్ఎంఎస్‌లో టీకా కేంద్రం, తేదీ మరియు సమయ స్లాట్ వివరాలను మీరు అందుకుంటారు. మీరు అపాయింట్‌మెంట్ స్లిప్‌ను డౌన్‌లోడ్ చేసి ప్రింట్ చేయవచ్చు లేదా మీ స్మార్ట్ ఫోన్‌లో ఉంచవచ్చు."
"Can I get vaccination without appointment?","అపాయింట్‌మెంట్ లేకుండా టీకా తీసుకోవచ్చా?"
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","45 సంవత్సరాల మరియు అంతకంటే ఎక్కువ వయస్సు ఉన్న పౌరులు ఆన్‌లైన్‌లో నియామకాలను షెడ్యూల్ చేయవచ్చు లేదా టీకా కేంద్రాలకు నడవవచ్చు. 18-44 సంవత్సరాల వయస్సు గల పౌరులు తమను తాము తప్పనిసరిగా నమోదు చేసుకోవాలి మరియు టీకా చేయడానికి ముందు ఆన్‌లైన్‌లో నియామకాన్ని షెడ్యూల్ చేయాలి. ఏదేమైనా, పౌరులందరూ ఆన్‌లైన్‌లో నమోదు చేసుకోవాలని మరియు ఇబ్బంది లేని టీకా అనుభవం కోసం టీకా ముందుగానే షెడ్యూల్ చేయాలని సిఫార్సు చేస్తున్నారు."
"Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination","18-44 సంవత్సరాల వయస్సు గల పౌరులు తమను తాము తప్పనిసరిగా నమోదు చేసుకోవాలి మరియు టీకా చేయడానికి ముందు ఆన్‌లైన్‌లో నియామకాన్ని షెడ్యూల్ చేయాలి"
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","ఏదేమైనా, పౌరులందరూ ఆన్‌లైన్‌లో నమోదు చేసుకోవాలని మరియు ఇబ్బంది లేని టీకా అనుభవం కోసం టీకా ముందుగానే షెడ్యూల్ చేయాలని సిఫార్సు చేస్తున్నారు."
"Ministry of Health and Family Welfare","ఆరోగ్య మరియు కుటుంబ సంక్షేమ మంత్రిత్వ శాఖ"
"Register/ Sign In yourself","నమోదు/మీరే సైన్ ఇన్ చేయండి"
"Check your nearest vaccination center and slots availability","మీకు దగ్గరలో వున్నా టీకా కేంద్రంలో స్లాట్లు శోధించండి"
"Search","శోధించండి"
"View full report","పూర్తి నివేదికను చూడండి"
"How it Works","అది ఎలా పని చేస్తుంది.మీరే నమోదు చేసుకోండి,మీ ఫోన్ నంబర్. / ఆధార్ నంబర్/మీ గుర్తింపు కార్డు. మీ సమీపంలో ఉన్న టీకా కేంద్రంని ఎంచుకోండి"
"Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination","వ్యాక్సిన్ స్థానాన్ని ఎంచుకోండి టీకా కోసం మీ సమీప టీకా కేంద్రాన్ని ఎంచుకోండి"
"Confirm your SlotBook your slot to Get Vaccine","వ్యాక్సిన్ పొందడానికి మీ స్లాట్‌బుక్‌ను మీ స్లాట్‌గా నిర్ధారించండి"
"Any Question? Please follow our Frequently asked questions (FAQ)","ఏమైనా సందెహలు ఉన్నాయా? దయచేసి మా తరచుగా అడిగే ప్రశ్నలను (తరచుగా అడిగే ప్రశ్నలు) అనుసరించండి"
"Know how to book your appointment Dos and Don'ts","మీ అపాయింట్‌మెంట్ డాస్ మరియు చేయకూడని వాటిని ఎలా బుక్ చేయాలో తెలుసుకోండి"
"Know how to book your appointment","మీ అపాయింట్‌మెంట్ ఎలా బుక్ చేసుకోవాలో తెలుసుకోండి"
"Dos and Don'ts","చేయదగినవి మరియు చేయకూడనివి"
"Our Partners","మా భాగస్వాములు"
"Co-WIN Support Desk- We're online  Send Transcriptions  End Chat","కో-విన్ సపోర్ట్ డెస్క్- మేము ఆన్‌లైన్‌లో ట్రాన్స్క్రిప్షన్స్ ఎండ్ చాట్ పంపండి"
"Co-WIN Support Desk- We're online","కో-విన్ సపోర్ట్ డెస్క్- మేము ఆన్‌లైన్‌లో ఉన్నాము"
"Send Transcriptions  End Chat","ట్రాన్స్క్రిప్షన్స్ ఎండ్ చాట్ పంపండి"
"Send Transcriptions  End Chat","ట్రాన్స్క్రిప్షన్స్ ఎండ్ చాట్ పంపండి"
"Start Chat","చాట్ ప్రారంభించండి"
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","సోమవారం, 1:27 PM కోవిన్ హెల్ప్‌డెస్క్‌కు స్వాగతం, మీకు సహాయం అవసరమైతే ఈ సందేశానికి ప్రత్యుత్తరం ఇవ్వండి, మేము ఆన్‌లైన్‌లో ఉన్నాము మరియు సహాయం చేయడానికి సిద్ధంగా ఉన్నాము."
"Monday, 1:27 PM","సోమవారం, 1:27 అపరాహ్నం"
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.",""
"This chat session has ended","కోవిన్ హెల్ప్‌డెస్క్‌కు స్వాగతం, మీకు సహాయం అవసరమైతే ఈ సందేశానికి ప్రత్యుత్తరం ఇవ్వండి, మేము ఆన్‌లైన్‌లో ఉన్నాము మరియు సహాయం చేయడానికి సిద్ధంగా ఉన్నాము."
"Tot","మొత్తం"
"Tot Vaccination Doses","మొత్తం టీకా మోతాదు"
"Dose-1 Vaccinations",null
"Dose-2 Vaccinations","మోతాదు -1 టీకాలు"
"Tot Vaccinated - Male","టోట్ టీకాలు - మగ"
"Tot Vaccinated - Female","టోట్ టీకాలు - ఆడ"
"Male","మగ"
"Female","ఆడ"
"Register using your Mobile no. or Aadhaar no. or any other Identity docs.","మీ మొబైల్ నంబర్ ఉపయోగించి నమోదు చేయండి. లేదా ఆధార్ నం. లేదా ఏదైనా ఇతర గుర్తింపు డాక్స్."
"Select your nearby Vaccine Center for vaccination","మీ మొబైల్ నంబర్ ఉపయోగించి నమోదు చేయండి. లేదా ఆధార్ నం. లేదా ఏదైనా ఇతర గుర్తింపు డాక్స్."
"Book your slot to Get Vaccine","టీకా కోసం మీ సమీప టీకా కేంద్రాన్ని ఎంచుకోండి"
"Please follow our Frequently asked questions (FAQ)","వ్యాక్సిన్ పొందడానికి మీ స్లాట్‌ను బుక్ చేసుకోండి"
"How it Works","దయచేసి మా తరచుగా అడిగే ప్రశ్నలను (తరచుగా అడిగే ప్రశ్నలు) అనుసరించండి"
"Our Partners","అది ఎలా పని చేస్తుంది"
"Check your nearest vaccination center and slots availability","మా భాగస్వాములు"
"Register Yourself","మీరే నమోదు చేసుకోండి"
"Choose Vaccine Location","టీకా ప్రదేశాన్ని ఎంచుకోండి"
"Confirm your Slot","మీ స్లాట్ ను నిర్ధారించండి"
"Any Question?","ఏమైనా ప్రశ్నలు ఉన్నాయా?"
"This chat session has ended","ఈ సంభాషణ కాలం ముగిసింది"
"Ministry of Health and Family Welfare","ఆరోగ్య మరియు కుటుంబ సంక్షేమ మంత్రిత్వ శాఖ"
"FAQ","తరుచుగా అడిగే ప్రశ్నలు"
"Dashboard","డాష్బోర్డ్"
"Open APIs","API లను తెరవండి"
"Department Login","విభాగం యొక్క లాగిన్"
"Vaccinator","టీకా"
"Verify Certificate","ప్రమాణపత్రాన్ని ధృవీకరించండి"
"Register/ Sign In yourself","మీరే నమోదు/సైన్ ఇన్ చేసుకోండి"
"Register/ Sign In yourself","మీరే నమోదు/సైన్ ఇన్ చేసుకోండి"
"View full report Â»","పూర్తి నివేదికను చూడండి »"
"Frequently asked questions (FAQ)","తరచుగా అడిగే ప్రశ్నలు (FAQ)"
"Know how to book your appointment","మీ అపాయింట్‌మెంట్ ఎలా బుక్ చేసుకోవాలో తెలుసుకోండి"
"Dos and Don'ts","చేయదగినవి మరియు చేయకూడనివి"
"Send Transcriptions","లిప్యంతరీకరణలను పంపండి"
"End Chat","ఎండ్ చాట్"
"FAQ","ఎఫ్ ఎ క్యూ"
"Dashboard","డాష్బోర్డ్"
"Open APIs","API లను తెరవండి"
"Department Login","విభాగం లాగిన్"
"Vaccinator","టీకా"
"Verify Certificate","సర్టిఫికెట్‌ను ధృవీకరించండి"
"Register/ Sign In yourself","మీరే నమోదు చేసుకోండి / సైన్ ఇన్ చేయండి"
"FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate","తరచుగా అడిగే ప్రశ్నలు డాష్‌బోర్డ్ API లు విభాగం లాగిన్ వ్యాక్సినేటర్ ధృవీకరణ పత్రం"
"Register/ Sign In yourself","మీరే నమోదు చేసుకోండి / సైన్ ఇన్ చేయండి"
" Please follow our ","దయచేసి మా అనుసరించండి"
"Frequently asked questions","తరచుగా అడిగే ప్రశ్నలు"
"Enter your PIN","మీ పిన్ను నమోదు చేయండి"
"You can contact on any of the following details","మీరు ఈ క్రింది వివరాలలో దేనినైనా సంప్రదించవచ్చు"
"Helpline Number","హెల్ప్‌లైన్ సంఖ్య"
" Technical Helpline Number","సాంకేతిక హెల్ప్‌లైన్ సంఖ్య"
"Helpline Email Id","హెల్ప్‌లైన్ ఇమెయిల్ ఐడి"
" You may also contact the Vaccination Centre where you took vaccination, for advice. ","సలహా కోసం మీరు టీకా తీసుకున్న కేంద్రాన్ని కూడా సంప్రదించవచ్చు."
"Toll free","టోల్ ఫ్రీ"
