word,replacedWord
Can I book an appointment for vaccination in the Co-WIN portal?,क्या मैं Co-WIN पोर्टल में टीकाकरण के लिए अपॉइंटमेंट बुक कर सकता हूँ?
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","हाँ, आप अपने पंजीकृत मोबाइल नंबर के माध्यम से को-विन पोर्टल में लॉग-इन करने के बाद को-विन पोर्टल के माध्यम से टीकाकरण के लिए अपॉइंटमेंट बुक कर सकते हैं। सिस्टम टीकाकरण केंद्र दिखाएगा जो पंजीकरण पोर्टल में दर्ज नागरिक की उम्र के अनुसार टीकाकरण की अनुमति देता है।"
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,यदि एक नागरिक की आयु 45 या उससे अधिक है और दूसरे की आयु 18 वर्ष या उससे अधिक है तो क्या विकल्प हैं?
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per StateÃ¢â‚¬â„¢s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","यदि एक नागरिक की आयु 45 या उससे अधिक है और अन्य नागरिक की आयु 18 से 44 वर्ष है और दोनों एक संयुक्त नियुक्ति निर्धारित करना चाहते हैं, तो राज्य की नीति के अनुसार केवल निजी भुगतान टीकाकरण केंद्र या टीकाकरण केंद्र बनाए जाएंगे। उपलब्ध। हालांकि, ऐसा हो सकता है कि कुछ अस्पताल जो 45 साल या उससे अधिक उम्र के लोगों की सेवा कर रहे हैं, हो सकता है कि कम उम्र के लोगों के लिए अप्वाइंटमेंट की बुकिंग की अनुमति न दें। ऐसे में आप एक-एक करके बुकिंग कर सकते हैं।"
Can I check the vaccine being administered at each vaccination centre?,क्या मैं प्रत्येक टीकाकरण केंद्र में दिए जा रहे टीके की जांच कर सकता हूं?
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","हां, टीकाकरण के लिए अपॉइंटमेंट शेड्यूल करते समय, सिस्टम टीकाकरण केंद्र के नाम के साथ वैक्सीन का नाम दिखाएगा जो कि निजी अस्पतालों के मामले में प्रशासित किया जाएगा। सरकारी अस्पताल वैक्सीन का नाम नहीं दिखा सकते हैं।"
Can I download appointment slip?,क्या मैं अपॉइंटमेंट स्लिप डाउनलोड कर सकता हूँ?
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","हां, अपॉइंटमेंट निर्धारित होने के बाद अपॉइंटमेंट स्लिप डाउनलोड की जा सकती है।"
How can I find the nearest vaccination centre?,मैं निकटतम टीकाकरण केंद्र कैसे ढूंढ सकता हूं?
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,आप अपने स्थान के निकटतम टीकाकरण केंद्र के लिए को-विन पोर्टल (या आरोग्य सेतु) में पिन कोड के माध्यम से खोज कर सकते हैं या राज्य और जिले का चयन कर सकते हैं।
Can I reschedule my appointment?,क्या मैं अपनी नियुक्ति को पुनर्निर्धारित कर सकता हूं?
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.","नियुक्ति को किसी भी समय पुनर्निर्धारित किया जा सकता है। यदि आप अपॉइंटमेंट की तिथि पर टीकाकरण के लिए नहीं जा सकते हैं, तो आप ""रीशेड्यूल"" टैब पर क्लिक करके अपॉइंटमेंट को फिर से शेड्यूल कर सकते हैं।"
Do I have an option for cancellation of appointment?,क्या मेरे पास नियुक्ति रद्द करने का विकल्प है?
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","हां, आप पहले से निर्धारित अपॉइंटमेंट रद्द कर सकते हैं। आप अपॉइंटमेंट को पुनर्निर्धारित भी कर सकते हैं और अपनी सुविधा के लिए कोई अन्य तिथि या समय स्लॉट चुन सकते हैं।"
Where will I receive confirmation of date and time of vaccination?,मुझे टीकाकरण की तारीख और समय की पुष्टि कहां मिलेगी?
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","एक बार अपॉइंटमेंट निर्धारित हो जाने पर, आपको अपने पंजीकृत मोबाइल नंबर पर भेजे गए एक एसएमएस में टीकाकरण केंद्र, नियुक्ति के लिए चुने गए दिनांक और समय स्लॉट का विवरण प्राप्त होगा। आप अपॉइंटमेंट स्लिप को डाउनलोड भी कर सकते हैं और उसका प्रिंट ले सकते हैं या अपने स्मार्ट फोन पर रख सकते हैं।"
Can I get vaccination without appointment?,क्या मुझे नियुक्ति के बिना टीकाकरण मिल सकता है?
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","45 वर्ष और उससे अधिक आयु के नागरिक ऑनलाइन अप्वाइंटमेंट शेड्यूल कर सकते हैं या टीकाकरण केंद्रों में वॉक-इन कर सकते हैं। 18-44 वर्ष की आयु के नागरिकों को अनिवार्य रूप से अपना पंजीकरण कराना चाहिए और टीकाकरण से पहले ऑनलाइन अपॉइंटमेंट शेड्यूल करना चाहिए। हालांकि, सभी नागरिकों को एक परेशानी मुक्त टीकाकरण अनुभव के लिए ऑनलाइन पंजीकरण करने और टीकाकरण को पहले से निर्धारित करने की सलाह दी जाती है।"
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,18-44 वर्ष की आयु के नागरिकों को अनिवार्य रूप से अपना पंजीकरण कराना चाहिए और टीकाकरण से पहले ऑनलाइन अपॉइंटमेंट शेड्यूल करना चाहिए
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","हालांकि, सभी नागरिकों को एक परेशानी मुक्त टीकाकरण अनुभव के लिए ऑनलाइन पंजीकरण करने और टीकाकरण को पहले से निर्धारित करने की सलाह दी जाती है।"
Ministry of Health and Family Welfare,स्वास्थ्य और परिवार कल्याण मंत्रालय
Register/ Sign In yourself,रजिस्टर/साइन इन स्वयं करें
Check your nearest vaccination center and slots availability,अपने नजदीकी टीकाकरण केंद्र और स्लॉट की उपलब्धता की जांच करें
Search,खोज
View full report,पूरी रिपोर्ट देखें
How it Works,यह काम किस प्रकार करता है
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,वैक्सीन स्थान चुनें टीकाकरण के लिए अपने नजदीकी वैक्सीन केंद्र का चयन करें
Confirm your SlotBook your slot to Get Vaccine,वैक्सीन प्राप्त करने के लिए अपने स्लॉट बुक की पुष्टि करें
Any Question? Please follow our Frequently asked questions (FAQ),कोई सवाल? कृपया हमारे अक्सर पूछे जाने वाले प्रश्नों (एफएक्यू) का पालन करें
Know how to book your appointment Dos and Don'ts,जानिए कैसे बुक करें अपना अपॉइंटमेंट क्या करें और क्या न करें
Know how to book your appointment,जानिए कैसे बुक करें अपना अपॉइंटमेंट
Dos and Don'ts,करो और ना करो
Our Partners,हमारे सहयोगि
Co-WIN Support Desk- We're online  Send Transcriptions  End Chat,को-विन सपोर्ट डेस्क- हम ऑनलाइन हैं ट्रांसक्रिप्शन भेजें चैट खत्म करें
Co-WIN Support Desk- We're online,को-विन सपोर्ट डेस्क- हम ऑनलाइन हैं
Send Transcriptions  End Chat,ट्रांसक्रिप्शन भेजें चैट समाप्त करें
Send Transcriptions  End Chat,ट्रांसक्रिप्शन भेजें चैट समाप्त करें
Start Chat,बातचीत शुरू कीजिए
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","सोमवार, 1:27 अपराह्न CoWin हेल्पडेस्क में आपका स्वागत है, यदि आपको इस संदेश का उत्तर देने में सहायता की आवश्यकता है, तो हम ऑनलाइन हैं और सहायता के लिए तैयार हैं।"
"Monday, 1:27 PM","सोमवार, दोपहर 1:27 बजे"
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","CoWin हेल्पडेस्क में आपका स्वागत है, यदि आपको केवल इस संदेश का उत्तर देने में सहायता की आवश्यकता है, तो हम ऑनलाइन हैं और सहायता के लिए तैयार हैं।"
This chat session has ended,यह चैट सत्र समाप्त हो गया है
Tot,कुल
Tot Vaccination Doses,कुल टीकाकरण खुराक
Dose-1 Vaccinations,खुराक-1 टीकाकरण
Dose-2 Vaccinations,खुराक -2 टीकाकरण
Tot Vaccinated - Male,कुल टीकाकरण - पुरुष
Tot Vaccinated - Female,कुल टीकाकरण - महिला
Male,पुरुष
Female,महिला
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,अपने मोबाइल नंबर का उपयोग करके पंजीकरण करें। या आधार नं. या कोई अन्य पहचान दस्तावेज़।
Select your nearby Vaccine Center for vaccination,टीकाकरण के लिए अपने नजदीकी वैक्सीन केंद्र का चयन करें
Book your slot to Get Vaccine,वैक्सीन पाने के लिए अपना स्लॉट बुक करें
Please follow our Frequently asked questions (FAQ),कृपया हमारे अक्सर पूछे जाने वाले प्रश्नों (एफएक्यू) का पालन करें
How it Works,यह काम किस प्रकार करता है
Our Partners,हमारे सहयोगि
Check your nearest vaccination center and slots availability,अपने नजदीकी टीकाकरण केंद्र और स्लॉट की उपलब्धता की जांच करें
Register Yourself,खुद को पंजीकृत करें
Choose Vaccine Location,वैक्सीन स्थान चुनें
Confirm your Slot,अपने स्लॉट की पुष्टि करें
Any Question?,कोई सवाल?
This chat session has ended,यह चैट सत्र समाप्त हो गया है
Ministry of Health and Family Welfare,स्वास्थ्य और परिवार कल्याण मंत्रालय
FAQ,सामान्य प्रश्न
Dashboard,डैशबोर्ड
Open APIs,ओपन एपीआई
Department Login,विभाग लॉगिन
Vaccinator,वैक्सीनेटर
Verify Certificate,प्रमाणपत्र सत्यापित करें
Register/ Sign In yourself,रजिस्टर/साइन इन स्वयं करें
Register/ Sign In yourself,रजिस्टर/साइन इन स्वयं करें
View full report Ã‚Â»,पूरी रिपोर्ट देखें
Frequently asked questions (FAQ),अक्सर पूछे जाने वाले प्रश्न (एफएक्यू)
Know how to book your appointment,जानिए कैसे बुक करें अपना अपॉइंटमेंट
Dos and Don'ts,करो और ना करो
Send Transcriptions,ट्रांसक्रिप्शन भेजें
End Chat,बातचीत बंद करें
FAQ,अक्सर पूछे जाने वाले प्रश्न (एफएक्यू)
Dashboard,डैशबोर्ड
Open APIs,ओपन एपीआई
Department Login,विभाग लॉगिन
Vaccinator,वैक्सीनेटर
Verify Certificate,प्रमाणपत्र सत्यापित करें
Register/ Sign In yourself,रजिस्टर/साइन इन स्वयं करें
FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate,अक्सर पूछे जाने वाले प्रश्न डैशबोर्ड ओपन एपीआई विभाग लॉगिन वैक्सीनेटर प्रमाणपत्र सत्यापित करें
Register/ Sign In yourself,रजिस्टर/साइन इन स्वयं करें
Please follow our,कृपया हमारा अनुसरण करें
Frequently asked questions,अक्सर पूछे जाने वाले प्रश्न (एफएक्यू)
Enter your PIN,अपना पिन दर्ज करो
You can contact on any of the following details,निम्न में से किसी भी विवरण पर संपर्क कर सकते हैं
Helpline Number,हेल्पलाइन नंबर
Technical Helpline Number,तकनीकी हेल्पलाइन नंबर
Helpline Email Id,हेल्पलाइन ईमेल आईडी
"You may also contact the Vaccination Centre where you took vaccination, for advice.",सलाह के लिए आप उस टीकाकरण केंद्र से भी संपर्क कर सकते हैं जहां आपने टीकाकरण किया था।
Toll free,टोल फ्री
