word,replacedWord
"The Vaccination Centres have been directed to ensure that if a citizen is being vaccinated with 2nd dose, they should confirm that the first dose vaccination was done with the same vaccine as is being offered at the time of second dose and that the first dose was administered more than 28 days ago. You should share the correct information about the vaccine type and the date of 1st dose vaccination with the vaccinator. You should carry your vaccine certificate issued after the first dose.","টিকাকৰণ কেন্দ্ৰবোৰে কোনো নাগৰিকক দ্বিতীয় পালি টিকা দিয়াৰ সময়ত প্ৰথম পালিত তেওঁ কোনটো টিকা লৈছে, আৰু প্ৰথম পালি টিকা লোৱাৰ ২৮ দিনৰ বেছি হৈছে নে নাই, সেয়া নিশ্চিত কৰাৰ বাবে পৰামৰ্শ দিছে। আপুুনি লোৱা প্ৰথম পালি টিকাৰ প্ৰকাৰ আৰু তাৰিখৰ সঠিক তথ্য টিকা দিয়াজনৰ সৈতে শ্বেয়াৰ কৰা উচিত। প্ৰথম পালি টিকা লোৱাৰ পিছত আপুনি টিকাকৰণৰ প্ৰমাণপত্ৰ লগত ৰাখিব।      "
Can I get vaccinated with 2nd dose in a different State/District?,মই দ্বিতীয় পালি টিকা বেলেগ এখন ৰাজ্য/জিলাত ল'ব পাৰোনে?
"Yes, you can get vaccinated in any State/District. The only restriction is that you will be able to get vaccinated only on those centres which are offering the same vaccine as was administered to you on your first dose.","হয়। আপুনি যিকোনো ৰাজ্য/জিলাতে টিকাকৰণ কৰাব পাৰে। মাত্ৰ আপুনি প্ৰথমটো পালিৰ বাবে যি টিকা লৈছিল, সেই একেই টিকা দি থকা কেন্দ্ৰ বাচি ল'ব লাগিব। "
Which documents should I carry with me for vaccination?,টিকাকৰণৰ বাবে মই কি নথিপত্ৰ লগত নিব লাগিব?
You should carry your identity proof specified by you at the time of registration on the Co-WIN portal and a printout/screenshot of your appointment slip.,Co-WIN প'ৰ্টেলত পঞ্জীয়ন কৰোৱাৰ সময়ত আপুনি দিয়া পৰিচয় পত্ৰ আৰু এপইণ্টমেণ্ট শ্লিপখনৰ প্ৰিণ্ট কৰা প্ৰতিলিপি এটা নাইবা স্ক্ৰীণশ্বট এটা লগত ৰাখিব লাগিব। 
"I have registered myself on Co-Win portal. However, I am not able to make any booking as I do not see any vaccination facility near my location?",মই Co-WIN প'ৰ্টেলত নিজৰ পঞ্জীয়ন কৰিছো যদিও মই থকা অঞ্চলটোৰ আশে-পাশে ক'তো টিকাকৰণ কেন্দ্ৰ নথকাত বুকিং কৰিব পৰা নাই।  
"What should I do? Yes, it is possible that no facility near your place has published their vaccination program as yet. You may wait for some time till vaccination facilities near your place are onboarded on Co-Win platform, become active and start their services.","মই কৰি কৰা উচিত? হয়, এয়া সম্ভৱ যে আপোনাৰ অঞ্চলৰ কেন্দ্ৰই টিকাকৰণ কাৰ্যসূচী আৰম্ভ নকৰিবও পাৰে। Co-WIN প্লেটফৰ্মত আপোনাৰ অঞ্চলৰ কেন্দ্ৰই পঞ্জীয়ন কৰি সক্ৰিয় হৈ সেৱা আৰম্ভ কৰালৈ আপুনি অলপ সময় অপেক্ষা কৰিবলগা হ'ব পাৰে।   "
C. 2nd dose scheduling,C. দ্বিতীয় পাালি টিকাৰ দিন নিৰ্ধাৰণ
Is it necessary to take 2nd dose of vaccination?,টিকাৰ দ্বিতীয় পালি লোৱাটো জৰুৰী নে?
Yes. It is recommended that both doses of vaccine should be taken for realising the full benefit of vaccination. Both doses must be of the same vaccine type.,হয়। টিকাকৰণৰ সম্পূৰ্ণকৈ কামত আহিব লাগিলে টিকাৰ দুয়োটা পালিয়েই লোৱাটো উচিত। দুয়োটা পালি টিকা একেটা প্ৰকাৰৰ হ'ব লাগিব। 
It is recommended that the 2nd dose of COVAXIN should be administered in the interval of 4 to 6 weeks from the date of 1st dose administration. For COVISHIELD the recommended interval is 4 to 8 weeks while an interval of 6 to 8 weeks gives an enhanced protection. You may choose the date of 2nd dose vaccination as per your convenience.,কভেক্সিনৰ দ্বিতীয়টো পালি প্ৰথম পালি লোৱাৰ ৪ৰ পৰা ৬ সপ্তাহৰ ভিতৰত লোৱা উচিত। কভিশ্বিল্ডৰ ক্ষেত্ৰত ৪ৰ পৰা ৮ সপ্তাহ আৰু সুৰক্ষা বঢ়াবলৈ ৬ৰ পৰা ৮ সপ্তাহৰ ব্যৱধান ৰাখিব পাৰে। আপুনি নিজৰ সুবিধা অনুযায়ী দ্বিতীয় পালি টিকাৰ তাৰিখ বাচি ল'ব পাৰে।  
Will my 2nd dose appointment be automatically scheduled by Co-WIN system?,Co-WIN চিষ্টেমে মোৰ দ্বিতীয় পালি টিকা নিজে নিজে নিৰ্ধাৰণ কৰি দিব নেকি?
No. You have to take an appointment for the 2nd dose vaccination. The Co-WIN system will help you book an appointment in a Vaccination Centre where the same vaccine is being administered as the vaccine type (COVAXIN or COVISHIELD) of the 1st dose.,নিদিয়ে। দ্বিতীয় পালি টিকাৰ বাবে আপুনি নিজে এপইণ্টমেণ্ট ল'ব লাগিব। আপুনি লোৱা প্ৰথম পালি টিকা (কভেক্সিন বা কভিচিল্ড) উপলব্ধতা অনুসৰি টিকাকৰণ কেন্দ্ৰত এপইণ্টমেণ্ট লোৱাত Co-WIN চিষ্টেমটোৱে আপোনাক সহায় কৰিব।   
Whom can I contact if I have some problems related to my online registration of appointment?,এপইণ্টমেণ্টৰ বাবে অনলাইন পঞ্জীয়নৰ সময়ত অসুবিধা পালে মই কাৰ সৈতে যোগাযোগ কৰিম? 
You can call on the national helpline â€˜1075â€™ for information and guidance on COVID-19 vaccination and Co-WIN software related queries.,আপুনি ক'ভিড-19 টিকাকৰণৰ তথ্য আৰু সহায়ৰ বাবে আৰু Co-WIN ছফটৱেৰ সংক্ৰান্ত অনুসন্ধানৰ বাবে ৰাষ্ট্ৰীয় হেল্পলাইন নং â€˜1075â€™ ত কল কৰিব পৰে।  
Scheduling Appointment,এপইণ্টমেণ্ট ঠিক কৰা 
Can I book an appointment for vaccination in the Co-WIN portal?,Co-WIN প'ৰ্টেলযোগে মই এপইণ্টমেণ্ট বুক কৰিব পাৰিমনে?
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","হয়, আপোনাৰ পঞ্জীকৃত ম'বাইল নম্বৰেৰে Co-WIN প'ৰ্টেলত লগিন কৰি টিকাকৰণৰ বাবে Co-WIN যোগে এপইণ্টমেণ্ট বুক কৰিব পাৰে। প'ৰ্টেলত নাগৰিকে দিয়া বয়স অনুযায়ী টিকাকৰণ কেন্দ্ৰবোৰ চিষ্টেমে দেখুৱাব। "
What are the options if one citizen is aged 45 or above and other is aged 18 or above?,"এজন নাগৰিক যদি 45 বছৰ বয়সোৰ্দ্ধ হয় আৰু আনজন 18 বা তাৰ তলৰ বয়সৰ হয়, তেন্তে বিকল্প কি থাকিব?"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per StateÃ¢â‚¬â„¢s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","যদিহে নাগৰিক এজনৰ বয়স 45 বা ততোধিক হয় আৰু আনজনৰ বয়স 18ৰ পৰা 44 বছৰৰ ভিতৰত হয় আৰু দুয়োজনে যুটীয়াভাৱে এপইণ্টমেণ্ট ল'ব বিচাৰে, তেন্তে ব্যক্তিগত পেইড টিকাকৰণ কেন্দ্ৰ নাইবা ৰাজ্যিক Ã¢â‚¬â„¢s নীতি অনুসৰি থকা টিকাকৰণ কেন্দ্ৰহে উপলব্ধ থাকিব। যাহওঁক, 45 আৰু তাৰে উৰ্দ্ধৰ বয়সৰ লোকৰ কাণে টিকাকৰণৰ ব্যৱস্থা কৰা কিছুমান হস্পিতালে তাতোকৈ কম বয়সৰ মানুহৰ কাৰণে এপইণ্টমেণ্ট বুক কৰাৰ অনুমতি নিদিবও পাৰে। এনেক্ষেত্ৰত আপুনি নিজে এটা এটাকৈ বুকিং কৰাব পাৰে। "
Can I check the vaccine being administered at each vaccination centre?,প্ৰতিটো টিকাকৰণ কেন্দ্ৰত কি টিকা দি থকা হৈছে সেয়া মই চাব পাৰিমনে?
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","হয়, টিকাকৰণৰ বাবে এপইণ্টমেণ্ট বুক কৰোতে, ব্যক্তিগত হস্পিতালৰ ক্ষেত্ৰত টিকা আৰু টিকাকৰণ কেন্দ্ৰৰ নাম চিষ্টেমে দেখুৱাব। চৰকাৰী হস্পিতালে টিকাৰ নাম নেদেখুৱাবও পাৰে।  "
Can I download appointment slip?,মই এপইণ্টমেণ্ট শ্লিপখন ডাউনলোড কৰিব পাৰোনে?
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","হয়, এপইণ্টমেণ্ট ঠিক কৰাৰ পিছত আপুনি এপইণ্টমেণ্ট শ্লিপখন ডাউনলোড কৰিব পাৰে। "
How can I find the nearest vaccination centre?,নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ মই কেনেকৈ বিচাৰি পাম?
You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.,আপুনি আপোনাৰ নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ বাচি ল'বলৈ পিনকোড নাইবা ৰাজ্য আৰু জিলাৰ নামেৰে Co-WIN প'ৰ্টেলত (বা আৰোগ্য সেতুত) চাৰ্ছ কৰিব পাৰে। 
Can I reschedule my appointment?,মই মোৰ এপইণ্টমেণ্ট পুনৰাই নিৰ্ধাৰণ কৰিব পাৰিমনে?          
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.","এপইণ্টমেণ্ট যিকোনো সময়তে সালসলনি কৰিব পাৰি। এপইণ্টমেণ্ট লোৱাৰ দিনা যদি আপুনি টিকাকৰণৰ বাবে যাব নোৱাৰিলে, তেন্তে আপুনি â€œRescheduleâ€ টেবত ক্লিক্ কৰি নতুনকৈ এপইণ্টমেণ্ট নিৰ্ধাৰণ কৰিব পাৰে। "
Do I have an option for cancellation of appointment?,এপইণ্টমেণ্ট বাতিল কৰাৰ কিবা অপচন আছে নে?
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.",হয়। আপুুনি ইতিমধ্যে নিৰ্ধাৰণ কৰা এপইণ্টমেণ্ট বাতিল কৰিব পাৰে। আপুনি এপইণ্টমেণ্ট নতুনকৈ নিৰ্ধাৰণ কৰি নতুন তাৰিখ বা টাইম শ্লট আপোনাৰ সুবিধা অনুযায়ী বাচি ল'ব পাৰে।  
Where will I receive confirmation of date and time of vaccination?,টিকাকৰণৰ দিন আৰু তাৰিখৰ কনফাৰ্মেচন মই ক'ত পাম?
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.",18-44 বছৰ বয়সৰ নাগৰিকে টিকাকৰণৰ আগতে পঞ্জীয়ন কৰাই এপইণ্টমেণ্ট অনলাইন যোগে নিৰ্ধাৰণ কৰিব লাগিব। অৱশ্যে সকলো নাগৰিককে অনলাইন পঞ্জীয়ন আৰু টিকাকৰণৰ  
Can I get vaccination without appointment?,এপইণ্টমেণ্ট নোহোৱাকৈ মই টিকাকৰণ কৰাব পাৰোনে?
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","45 বছৰ বয়সোৰ্দ্ধ নাগৰিকে অনলাইন এপইণ্টমেণ্ট ল'ব পাৰে নাইবা টিকাকৰণ কেন্দ্ৰলৈ পোনে পোনে যাব পাৰে। যাহওঁক, 18ৰ পৰা 44 বছৰ বয়সীয়া নাগৰিকে টিকাকৰণ কেন্দ্ৰলৈ যোৱাৰ আগেয়ে পঞ্জীয়ন কৰাই অনলাইন এপইণ্টমেণ্ট লোৱাটো বাধ্যতামূলক। সাধাৰণতে সকলো নাগৰিকেই আগতীয়াকৈ অনলাইন পঞ্জীয়ন কৰি টিকাকৰণৰ বাবে তাৰিখ লোৱাটো ভাল, যাতে ভেকচিন লওঁতে কোনো অসুবিধা নহয়।              "
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,18-44 বছৰ বয়সৰ নাগৰিকে টিকাকৰণৰ আগতে পঞ্জীয়ন কৰাই এপইণ্টমেণ্ট অনলাইন যোগে নিৰ্ধাৰণ কৰিব লাগিব। 
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","অৱশ্যে সকলো নাগৰিকেই আগতীয়াকৈ অনলাইন পঞ্জীয়ন কৰি টিকাকৰণৰ বাবে তাৰিখ আৰু সময় নিৰ্ধাৰণ কৰাটো ভাল, যাতে ভেকচিন লওঁতে কোনো অসুবিধা নহয়।              "
Ministry of Health and Family Welfare,স্বাস্থ্য আৰু পৰিয়াল কল্যাণ মন্ত্ৰালয় 
Register/ Sign In yourself,নিজৰ পঞ্জীয়ন/ চাইন ইন কৰক
Check your nearest vaccination center and slots availability,আপোনাৰ নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ আৰু শ্লট উপলব্ধ আছে নেকি চাওক 
Search,সন্ধান কৰক
View full report,সম্পূৰ্ণ ৰিপ'ৰ্ট চাওক
How it Works,ই কেনেকৈ কাম কৰে
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,টিকাকৰণৰ স্থান বাচনি কৰক  টিকাকৰণৰ বাবে আপোনাৰ নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ বাচনি কৰক
Confirm your SlotBook your slot to Get Vaccine,আপোনাৰ শ্লট নিশ্চিত কৰক টিকা পাবলৈ আপোনাৰ শ্লট বুক কৰক
Any Question? Please follow our Frequently asked questions (FAQ),কিবা প্ৰশ্ন সুধিবলগীয়া আছে? অনুগ্ৰহ কৰি সঘনে সোধা প্ৰশ্নখিনি (FAQ) পঢ়়ি চাওক 
Know how to book your appointment Dos and Don'ts,আপোনাৰ এপইণ্টমেণ্ট কেনেকৈ বুক কৰিব জানক  কৰণীয় অকৰণীয়
Know how to book your appointment,আপোনাৰ এপইণ্টমেণ্ট কেনেকৈ বুুক কৰিব জানক 
Dos and Don'ts,কৰণীয় আৰু অকৰণীয়
Our Partners,আমাৰ অংশীদাৰসকল
Co-WIN Support Desk- We're online Send Transcriptions End Chat,Co-WIN সহায়ক ডেস্ক- আমি অনলাইন আছো ট্ৰেন্সক্ৰিপশ্যন এণ্ড চ্যাট পঠিয়াওক
Co-WIN Support Desk- We're online,Co-WIN সহায়ক ডেস্ক- আমি অনলাইন আছো
Send Transcriptions End Chat,ট্ৰেন্সক্ৰিপশ্যন এণ্ড চ্যাট পঠিয়াওক
Send Transcriptions End Chat,ট্ৰেন্সক্ৰিপশ্যন এণ্ড চ্যাট পঠিয়াওক
Start Chat,চ্যাট আৰম্ভ কৰক
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","সোমবাৰ, 1:27 অপৰাহ্ন Co-WIN সহায়ক ডেস্কলৈ স্বাগতম, আপোনাক যদি সহায়ৰ প্ৰয়োজন, আমালৈ এইটো মেচেজৰ সহাঁৰি দিয়ক, আমি অনলাইন আছো আৰু আপোনাক সহায় কৰিবলৈ সাজু "
"Monday, 1:27 PM","সোমবাৰ, 1:27 অপৰাহ্ন "
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","Co-WIN সহায়ক ডেস্কলৈ স্বাগতম, আপোনাক যদি সহায়ৰ প্ৰয়োজন, আমালৈ এইটো মেচেজৰ সহাঁৰি দিয়ক, আমি অনলাইন আছো আৰু আপোনাক সহায় কৰিবলৈ সাজু "
This chat session has ended,এই চ্যাট শেষ হ'ল
Tot,মুঠ
Tot Vaccination Doses,টিকাকৰণৰ মুঠ পালি
Dose-1 Vaccinations,পালি- 1 টিকাকৰণ
Dose-2 Vaccinations,পালি- 2 টিকাকৰণ
Tot Vaccinated - Male,মুঠ টিকাকৰণ - পুৰুষ
Tot Vaccinated - Female,মুঠ টিকাকৰণ- মহিলা
Male,পুৰুষ
Female,মহিলা
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,আপোনাৰ ম'বাইল নম্বৰ বা আধাৰ নং বা আন যিকোনো পৰিচয় পত্ৰ দি পঞ্জীয়ন কৰক  
Select your nearby Vaccine Center for vaccination,টিকাকৰণৰ বাবে নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ বাচনি কৰক
Book your slot to Get Vaccine,টিকাকৰণৰ বাবে আপোনাৰ শ্লট বুক কৰক
Please follow our Frequently asked questions (FAQ),অনুগ্ৰহ কৰি আমাৰ সঘনাই সোধা প্ৰশ্নসমূহ (FAQ) চাওক 
How it Works,ই কেনেকৈ কাম কৰে
Our Partners,আমাৰ অংশীদাৰসকল
Check your nearest vaccination center and slots availability,আপোনাৰ নিকটৱৰ্ত্তী টিকাকৰণ কেন্দ্ৰ আৰু শ্লট উপলব্ধ আছে নেকি চাওক 
Register Yourself,নিজৰ পঞ্জীয়ন কৰক
Choose Vaccine Location,টিকাকৰণৰ স্থান বাচনি কৰক
Confirm your Slot,আপোনাৰ শ্লট নিশ্চিত কৰক 
Any Question?,কিবা সুধিবলগীয়া?
This chat session has ended,এই চ্যাট শেষ হ'ল
Ministry of Health and Family Welfare,স্বাস্থ্য আৰু পৰিয়াল কল্যাণ মন্ত্ৰালয় 
FAQ,FAQ
Dashboard,ডেশ্বব'ৰ্ড
Open APIs,অ'পেন এপিআইসমূহ
Department Login,বিভাগীয় লগিন
Vaccinator,টিকাদাৰ
Verify Certificate,প্ৰমাণপত্ৰখন ভেৰিফাই কৰক
Register/ Sign In yourself,নিজৰ পঞ্জীয়ন/ চাইন ইন কৰক
Register/ Sign In yourself,নিজৰ পঞ্জীয়ন/ চাইন ইন কৰক
View full report Ã‚Â»,সম্পূৰ্ণ ৰিপ'ৰ্ট চাওক Ã‚Â»
Frequently asked questions (FAQ),সঘনাই সোধা প্ৰশ্নসমূহ (FAQ)
Know how to book your appointment,আপোনাৰ এপইণ্টমেণ্ট কেনেকৈ বুক কৰিব জানক
Dos and Don'ts,কৰণীয় আৰু অকৰণীয়
Send Transcriptions,ট্ৰেন্সক্ৰিপশ্যন পঠিয়াওক
End Chat,চ্যাট শেষ হ'ল 
FAQ,FAQ
Dashboard,ডেশ্বব'ৰ্ড
Open APIs,অ'পেন এপিআইসমূহ
Department Login,বিভাগীয় লগিন
Vaccinator,টিকাদাৰ
Verify Certificate,প্ৰমাণপত্ৰখন ভেৰিফাই কৰক
Register/ Sign In yourself,নিজৰ পঞ্জীয়ন/ চাইন ইন কৰক
FAQ Dashboard Open APIs Department Login Vaccinator Verify Certificate,FAQ ডেশ্বব'ৰ্ড অ'পেন এপিআইসমূহ বিভাগীয় লগিন টিকাদাৰ প্ৰমাণপত্ৰখন ভেৰিফাই কৰক
Register/ Sign In yourself,নিজৰ পঞ্জীয়ন/ চাইন ইন কৰক
Please follow our,অনুগ্ৰ্ৰহ কৰি আমাৰ 
Frequently asked questions,সঘনাই সোধা প্ৰশ্নসমূহ (FAQ) অনুসৰণ কৰক
Enter your PIN,আপোনাৰ পিন নম্বৰ দিয়ক
You can contact on any of the following details,আপুনি তলৰ যিকোনো এটাত যোগাযোগ কৰিব পাৰে
Helpline Number,হেল্পলাইন নম্বৰ 
Technical Helpline Number,কাৰিকৰী হেল্পলাইন নম্বৰ 
Helpline Email Id,হেল্পলাইন ইমেইল আইডি
"You may also contact the Vaccination Centre where you took vaccination, for advice.",আপুনি টিকা লোৱা কেন্দ্ৰতো পৰামৰ্শৰ বাবে যোগাযোগ কৰিব পাৰে। 
Toll free,নিঃশুল্ক
